Date,ABEV3.SA,BBAS3.SA,BBDC4.SA,CPLE6.SA,CSAN3.SA,CSNA3.SA,ELET3.SA,ENBR3.SA,GGBR4.SA,ITUB4.SA,JBSS3.SA,PETR4.SA,SANB11.SA,SULA11.SA,TIMS3.SA,USIM5.SA,VALE3.SA,VIVT3.SA,WEGE3.SA
2010-04-26,3.9047906398773193,13.555604934692383,6.616888523101807,1.5885324478149414,3.3682196140289307,19.85917091369629,12.382750511169434,5.520195007324219,17.74666976928711,10.46798038482666,6.316150665283203,13.934431076049805,9.467445373535156,7.190944194793701,4.431095600128174,22.894561767578125,27.105958938598633,11.289470672607422,2.0350210666656494
2010-05-03,3.9546871185302734,12.484354019165039,6.616888523101807,1.6021267175674438,2.975006580352783,19.85917091369629,11.324952125549316,5.495368003845215,18.250131607055664,10.034823417663574,5.550790309906006,12.638702392578125,8.868953704833984,6.774386405944824,4.2985920906066895,20.52798843383789,25.370363235473633,11.206059455871582,1.908908486366272
2010-05-10,3.9546871185302734,12.045914649963379,6.619994640350342,1.5389440059661865,3.0481626987457275,20.446775436401367,11.644526481628418,5.424192428588867,18.040346145629883,9.98524284362793,5.6463847160339355,12.78314208984375,9.373193740844727,6.234686851501465,4.907372951507568,20.462705612182617,24.961984634399414,11.751962661743164,1.9639406204223633
2010-05-17,3.8166720867156982,11.833477020263672,6.619994640350342,1.538041114807129,2.941476583480835,20.446775436401367,11.136031150817871,5.3381195068359375,16.6348876953125,9.304752349853516,5.103463172912598,11.716817855834961,9.321358680725098,6.354789733886719,4.669800281524658,18.52456283569336,23.88999366760254,11.35012149810791,1.8332399129867554
2010-05-24,3.9520318508148193,11.702388763427734,6.619994640350342,1.5078037977218628,3.15942120552063,20.446775436401367,11.400449752807617,5.379500865936279,17.15743064880371,9.385295867919922,5.568824768066406,11.81452751159668,8.897231101989746,6.894489288330078,5.330550193786621,18.4837589263916,24.987506866455078,11.334954261779785,1.9490352869033813
2010-05-31,4.087130546569824,12.307135581970215,6.619994640350342,1.5208919048309326,3.040541648864746,20.446775436401367,11.49197769165039,5.399363040924072,16.869361877441406,9.513063430786133,5.793748378753662,12.5033540725708,8.868953704833984,6.7956719398498535,5.367671012878418,17.912517547607422,24.293264389038086,11.714051246643066,1.9375706911087036
2010-06-07,4.122429370880127,12.339247703552246,6.623098850250244,1.511865496635437,3.17008900642395,15.58638858795166,11.629271507263184,5.487090110778809,17.57196044921875,9.699736595153809,5.933358669281006,12.661520004272461,9.495718002319336,6.810871601104736,5.38252067565918,18.773462295532227,24.599550247192383,12.567021369934082,1.9387173652648926
2010-06-14,4.267613410949707,12.62364673614502,6.623098850250244,1.525404691696167,3.436802864074707,15.277970314025879,12.651345252990723,5.710546970367432,17.600061416625977,9.80809497833252,6.12725830078125,12.605945587158203,9.896284103393555,6.369991779327393,5.404792308807373,19.14068603515625,23.95125389099121,11.751962661743164,2.006359100341797
2010-06-21,4.246910095214844,12.430989265441895,6.623098850250244,1.5998698472976685,3.4444236755371094,15.934781074523926,12.564901351928711,5.934002876281738,17.656274795532227,9.613602638244629,6.282379627227783,11.93055248260498,9.896284103393555,6.737897872924805,5.337973594665527,20.834012985229492,24.543399810791016,11.979416847229004,1.961647391319275
2010-06-28,4.108628273010254,12.155762672424316,6.623098850250244,1.6729811429977417,3.4825258255004883,15.277970314025879,11.6953763961792,5.991936683654785,16.482934951782227,9.53303050994873,6.142770290374756,11.443243980407715,8.967917442321777,6.71053409576416,5.38252067565918,20.332134246826172,22.26670265197754,12.877876281738281,2.0006279945373535
2010-07-05,4.249298572540283,12.701627731323242,6.657436370849609,1.6743353605270386,3.6730360984802246,15.906217575073242,11.390277862548828,6.008488655090332,17.213632583618164,10.312033653259277,6.197062969207764,11.789488792419434,9.862818717956543,6.841277122497559,5.553276062011719,21.59294891357422,22.83842658996582,12.889245986938477,1.921388030052185
2010-07-12,4.273716449737549,12.802544593811035,6.193559169769287,1.660796046257019,3.566350221633911,14.763938903808594,10.932632446289062,5.718823432922363,16.201889038085938,10.025745391845703,6.204818248748779,11.473163604736328,9.706414222717285,6.940095901489258,5.271157741546631,19.295740127563477,21.873638153076172,12.984024047851562,1.9604833126068115
2010-07-19,4.326269149780273,13.522710800170898,6.614484786987305,1.678848385810852,3.6120734214782715,16.877159118652344,11.45638370513916,5.826413631439209,18.26050567626953,10.701166152954102,6.499547958374023,11.879257202148438,10.616392135620117,6.940095901489258,5.286005973815918,21.727598190307617,24.589338302612305,13.139446258544922,1.9754317998886108
2010-07-26,4.332374572753906,14.008941650390625,6.9258832931518555,1.7194652557373047,3.8102033138275146,16.700105667114258,11.593676567077637,5.9422783851623535,17.84597396850586,11.004137992858887,6.6701812744140625,11.904905319213867,11.014507293701172,7.023712635040283,5.159794807434082,20.18932342529297,24.783315658569336,13.34416389465332,2.0973153114318848
2010-08-02,4.2445220947265625,13.917202949523926,6.8292365074157715,1.7894175052642822,3.733999490737915,17.356914520263672,11.6953763961792,6.124355792999268,18.653961181640625,10.659473419189453,6.4607672691345215,12.434961318969727,10.820191383361816,7.320167541503906,5.961603164672852,20.605518341064453,25.819576263427734,13.567825317382812,2.1170473098754883
2010-08-09,4.16702127456665,13.963078498840332,6.641087055206299,1.742030382156372,3.735917091369629,16.425960540771484,11.2224760055542,5.950555801391602,17.38226318359375,10.484761238098145,6.515059947967529,11.896302223205566,10.616392135620117,7.799056529998779,5.441913604736328,19.56504249572754,24.91093635559082,13.401026725769043,2.090440034866333
2010-08-16,4.38970422744751,13.591525077819824,6.692648887634277,1.821008324623108,3.5862932205200195,16.19750213623047,11.298748970031738,6.174013137817383,16.95368003845215,10.489282608032227,5.894577980041504,11.517823219299316,10.75857925415039,7.9814910888671875,5.4716105461120605,18.850988388061523,25.13554573059082,13.427560806274414,2.0048320293426514
2010-08-23,4.326269149780273,13.045995712280273,6.520762920379639,1.7668516635894775,3.5145978927612305,15.563536643981934,11.049586296081543,6.273325443267822,16.887529373168945,10.399828910827637,5.716188907623291,11.423200607299805,10.298847198486328,8.072710037231445,5.174643516540527,18.37767219543457,24.221805572509766,13.950718879699707,2.012930393218994
2010-08-30,4.405893325805664,13.156825065612793,6.561590671539307,1.7586344480514526,3.606555223464966,15.969045639038086,10.88178539276123,6.132629871368408,17.000587463378906,10.58154582977295,5.561068534851074,12.386608123779297,10.450508117675781,7.799056529998779,5.122673511505127,18.15733528137207,24.706745147705078,14.291906356811523,1.9840106964111328
2010-09-06,4.403504848480225,12.930538177490234,6.63129186630249,1.7359130382537842,3.771763324737549,15.877664566040039,10.958059310913086,6.0862836837768555,17.438669204711914,10.4003324508667,5.59984827041626,11.836090087890625,10.256195068359375,7.922202110290527,5.293429851531982,18.206298828125,23.920621871948242,14.208504676818848,1.9793825149536133
2010-09-13,4.624860763549805,13.466231346130371,6.846246719360352,1.7540901899337769,3.8465757369995117,15.923356056213379,10.846189498901367,6.2170491218566895,17.064172744750977,10.822610855102539,5.840285778045654,11.371590614318848,10.379420280456543,8.433014869689941,5.479034423828125,17.83091163635254,24.05844497680664,14.253995895385742,1.9863221645355225
2010-09-20,4.597524642944336,13.992694854736328,6.9429755210876465,1.6836540699005127,3.857485294342041,16.106121063232422,11.03941822052002,5.793307781219482,15.976024627685547,10.808631896972656,5.87906551361084,11.311378479003906,10.379420280456543,8.642813682556152,5.642365455627441,18.096128463745117,25.947189331054688,14.253995895385742,2.070772886276245
2010-09-27,4.7774739265441895,15.2109956741333,7.375025749206543,1.6863808631896973,3.8980095386505127,16.86002540588379,11.024162292480469,5.975384712219238,16.096147537231445,11.409880638122559,5.630873203277588,11.82748794555664,11.150996208190918,8.665620803833008,5.38252067565918,18.434797286987305,26.952816009521484,13.802867889404297,2.215686321258545
2010-10-04,5.068665504455566,15.45737361907959,7.656617641448975,1.8631527423858643,4.11309289932251,16.477357864379883,11.664864540100098,6.008488655090332,15.608592987060547,11.886021614074707,5.592092990875244,11.182352066040039,11.889634132385254,8.756836891174316,5.449337959289551,17.39839744567871,27.208049774169922,14.84017562866211,2.250487804412842
2010-10-11,5.235503196716309,16.177942276000977,7.700719356536865,1.8281617164611816,4.176994323730469,16.46022605895996,13.246284484863281,6.000211238861084,15.368346214294434,11.964351654052734,5.460239887237549,11.307080268859863,11.856278419494629,8.578961372375488,5.323127269744873,17.821104049682617,27.233572006225586,15.22167682647705,2.37461256980896
2010-10-18,5.4628682136535645,15.606128692626953,7.687816143035889,1.7881724834442139,4.067894458770752,16.20892333984375,11.949624061584473,6.099527359008789,14.562845230102539,11.858043670654297,4.994879245758057,10.41248893737793,11.54175853729248,8.825249671936035,5.011311054229736,16.995670318603516,27.783775329589844,14.793929100036621,2.468576669692993
2010-10-25,5.174713134765625,15.387643814086914,7.537292003631592,1.8168013095855713,4.184788703918457,16.134679794311523,11.898773193359375,6.174013137817383,15.545000076293945,11.609078407287598,5.072440147399902,11.117839813232422,11.494110107421875,9.162752151489258,5.196915149688721,17.52394676208496,27.60352325439453,14.990463256835938,2.5486207008361816
2010-11-01,5.286922931671143,16.191890716552734,7.9372735023498535,1.8881467580795288,4.4123406410217285,16.939987182617188,12.000473022460938,5.8843464851379395,15.545000076293945,12.165762901306152,5.134487152099609,11.719965934753418,12.080245971679688,9.536741256713867,5.122673511505127,18.39065170288086,28.685012817382812,14.817055702209473,2.6043014526367188
2010-11-08,5.15516471862793,15.736308097839355,7.628541946411133,1.8586088418960571,4.2393388748168945,16.534475326538086,11.425873756408691,5.986971378326416,15.799372673034668,11.752346992492676,4.948343276977539,11.176910400390625,11.579885482788086,9.436402320861816,5.182067394256592,18.299854278564453,28.324512481689453,14.921106338500977,2.7272658348083496
2010-11-15,5.536511421203613,15.945505142211914,7.59196662902832,1.9449498653411865,4.2097249031066895,16.29459571838379,11.436041831970215,5.96710729598999,15.262371063232422,11.732768058776855,4.894050598144531,11.112052917480469,11.36544132232666,8.916467666625977,5.174643516540527,17.82935905456543,28.55626106262207,14.759245872497559,2.670423746109009
2010-11-22,5.489914894104004,15.299317359924316,7.368226528167725,1.9404054880142212,3.994640827178955,15.449308395385742,11.237730979919434,6.041592597961426,14.261404037475586,11.22070026397705,4.832002639770508,10.636438369750977,10.841248512268066,8.866296768188477,5.085554122924805,15.972134590148926,27.855873107910156,14.296818733215332,2.6112618446350098
2010-11-29,5.422965049743652,15.21435832977295,7.30369234085083,2.026746988296509,4.223752498626709,15.312238693237305,12.076745986938477,6.289876937866211,14.986196517944336,11.061201095581055,5.219804286956787,11.112052917480469,10.760235786437988,9.030488967895508,5.38252067565918,15.501641273498535,29.14850425720215,14.447107315063477,2.702906370162964
2010-12-06,5.436359405517578,14.397635459899902,6.98395299911499,1.9222288131713867,4.0663371086120605,15.694896697998047,11.593676567077637,6.089596271514893,16.20840072631836,10.745489120483398,5.328388214111328,11.112052917480469,10.812654495239258,9.121705055236816,5.337973594665527,15.82355785369873,29.236045837402344,14.759245872497559,2.5056984424591064
2010-12-13,5.550320148468018,14.290302276611328,7.025174617767334,1.9222288131713867,4.003992557525635,15.534978866577148,11.161455154418945,6.19056510925293,16.27235221862793,10.776276588439941,5.429215431213379,11.215824127197266,10.49814224243164,9.226602554321289,5.130098819732666,15.798789978027344,29.30300521850586,14.065603256225586,2.679703712463379
2010-12-20,5.81068754196167,14.486312866210938,7.168173789978027,1.8540644645690918,4.228427886962891,15.403620719909668,11.095353126525879,6.223667621612549,16.4002628326416,11.00859546661377,5.871309757232666,11.133672714233398,10.474316596984863,8.89366340637207,5.234037399291992,15.65847110748291,29.277252197265625,14.427835464477539,2.553260564804077
2010-12-27,5.818732261657715,14.760994911193848,7.152838706970215,1.8858739137649536,4.303239822387695,15.232272148132324,11.308920860290527,6.407401084899902,16.108915328979492,11.137354850769043,5.561068534851074,11.891822814941406,10.792762756347656,9.486571311950684,5.0558576583862305,15.815302848815918,28.49446678161621,15.144603729248047,2.5344579219818115
2011-01-03,5.648460388183594,14.540196418762207,7.117788791656494,1.9085955619812012,4.286094665527344,16.591588973999023,11.72080135345459,6.3363518714904785,17.110841751098633,10.823861122131348,5.444728374481201,11.647795677185059,10.467305183410645,8.984880447387695,5.10782527923584,17.176647186279297,29.869489669799805,15.22167682647705,2.454238176345825
2011-01-10,5.324006080627441,14.925422668457031,7.289690017700195,2.049468517303467,4.401430606842041,17.048498153686523,11.892050743103027,6.538575172424316,17.196109771728516,11.14720344543457,5.398192882537842,12.005119323730469,10.768832206726074,9.212920188903809,5.597820281982422,16.96819305419922,30.878868103027344,15.173545837402344,2.48795223236084
2011-01-17,5.09608268737793,14.44622802734375,6.925854682922363,2.0176584720611572,4.1458234786987305,16.374555587768555,11.439359664916992,6.557114124298096,16.04496192932129,10.471792221069336,5.351656436920166,11.787238121032715,10.041337966918945,8.962074279785156,5.516155242919922,16.4679012298584,30.38448715209961,15.017914772033691,2.427497386932373
2011-01-24,5.084016799926758,14.26301097869873,6.853529453277588,1.9267725944519043,4.049190998077393,15.837685585021973,11.307113647460938,6.193110466003418,14.922240257263184,10.212881088256836,4.979367256164551,11.621650695800781,9.380851745605469,8.665620803833008,5.5681233406066895,15.592395782470703,29.548274993896484,15.173545837402344,2.2961244583129883
2011-01-31,4.9244704246521,13.201269149780273,6.399844646453857,1.8995070457458496,4.0133442878723145,15.963336944580078,11.44444751739502,6.236926078796387,15.91706371307373,9.683799743652344,4.715662956237793,12.035622596740723,8.768223762512207,8.209534645080566,5.345398426055908,15.800848960876465,29.170305252075195,15.235795974731445,2.21590518951416
2011-02-07,4.991506576538086,13.896567344665527,6.534409999847412,1.830888032913208,3.8263142108917236,15.443602561950684,11.474964141845703,6.080202102661133,16.27235221862793,10.165648460388184,4.537273406982422,11.503997802734375,9.25162410736084,8.00886058807373,5.419640064239502,15.88422966003418,29.227256774902344,15.173545837402344,2.3019378185272217
2011-02-14,5.273057460784912,14.629451751708984,6.534409999847412,1.9267725944519043,3.8341073989868164,15.786282539367676,11.800494194030762,6.209962844848633,17.075313568115234,10.708982467651367,4.909563064575195,11.92668342590332,9.878608703613281,8.793323516845703,5.479034423828125,17.535186767578125,29.719131469726562,15.655983924865723,2.4554014205932617
2011-02-21,4.893634796142578,13.703954696655273,6.553713321685791,1.872241735458374,3.9369728565216064,15.135185241699219,11.698766708374023,6.152665615081787,15.526241302490234,10.221960067749023,4.793222904205322,12.462663650512695,9.438282012939453,8.551597595214844,5.560699462890625,15.509014129638672,28.838937759399414,15.582063674926758,2.310075521469116
2011-02-28,5.027706623077393,14.064990043640137,6.553713321685791,1.9304083585739136,4.120886325836182,15.352217674255371,12.181977272033691,6.486335754394531,15.810477256774902,10.511926651000977,4.832002639770508,12.67182731628418,9.452640533447266,8.843491554260254,5.761152744293213,17.34340476989746,28.813053131103516,16.05283546447754,2.4208645820617676
2011-03-07,5.168828010559082,13.381209373474121,6.710936069488525,1.999481201171875,3.989964723587036,14.735387802124023,12.253186225891113,6.643057346343994,14.95067024230957,10.151994705200195,4.940587043762207,12.275287628173828,9.20854663848877,8.939271926879883,5.842819690704346,17.57687759399414,27.34780502319336,16.111186981201172,2.3505587577819824
2011-03-14,5.073612213134766,13.533164978027344,6.776944160461426,1.9513124227523804,3.8886568546295166,14.83248233795166,12.212495803833008,6.378482341766357,15.135417938232422,10.376861572265625,4.769954204559326,12.157632827758789,9.146329879760742,8.437578201293945,5.545851230621338,17.57687759399414,27.378877639770508,16.18512535095215,2.372821807861328
2011-03-21,5.18379020690918,13.54266357421875,6.963970184326172,1.9881205558776855,4.060100555419922,15.020955085754395,12.522767066955566,6.445891857147217,14.450360298156738,10.642187118530273,4.545029640197754,12.388585090637207,9.471785545349121,8.752274513244629,6.1620564460754395,17.06825065612793,27.33745574951172,16.05283546447754,2.437269687652588
2011-03-28,5.440871238708496,14.136604309082031,7.139992713928223,2.022202491760254,3.958794355392456,15.237987518310547,12.548198699951172,6.690243244171143,14.450360298156738,11.201698303222656,4.568297386169434,12.439126968383789,9.504759788513184,9.304139137268066,6.2214508056640625,17.188650131225586,27.62221908569336,15.382733345031738,2.527801990509033
2011-04-04,5.250443458557129,14.06006145477295,7.139992713928223,2.0358355045318604,3.712538003921509,14.838191986083984,12.741482734680176,6.504872798919678,14.450360298156738,10.86184310913086,4.52951717376709,12.281282424926758,9.046406745910645,9.444815635681152,6.310540199279785,16.558876037597656,27.441001892089844,16.811859130859375,2.5195727348327637
2011-04-11,5.406866550445557,13.328113555908203,6.934074401855469,1.9822131395339966,3.7172133922576904,13.87867546081543,12.131113052368164,6.706395149230957,14.450360298156738,10.66855239868164,4.397665023803711,11.632357597351074,8.858242988586426,9.396625518798828,6.072968482971191,14.803905487060547,26.483154296875,16.901277542114258,2.3867156505584717
2011-04-18,5.522485256195068,13.887837409973145,7.094768047332764,1.9749424457550049,3.659546375274658,14.05002212524414,12.11076831817627,6.950104713439941,14.450360298156738,10.93397331237793,4.304594039916992,11.527131080627441,8.766571044921875,9.873688697814941,6.4268927574157715,14.610773086547852,27.2623348236084,17.303693771362305,2.499584197998047
2011-04-25,5.737401008605957,13.868704795837402,6.91426420211792,1.9540388584136963,3.771763324737549,13.970061302185059,11.647904396057129,6.837892055511475,13.467052459716797,10.703168869018555,4.164984703063965,11.224588394165039,8.732800483703613,9.733941078186035,6.5333733558654785,13.561148643493652,27.1365909576416,17.1695556640625,2.3161721229553223
2011-05-02,6.00114107131958,13.567317008972168,6.824007034301758,2.013288736343384,3.5613553524017334,13.033391952514648,11.62247085571289,7.1271867752075195,12.198726654052734,10.558929443359375,4.0796685218811035,10.668157577514648,8.877542495727539,9.454453468322754,6.677884101867676,12.93137264251709,26.06768035888672,17.66139030456543,2.2044780254364014
2011-05-09,5.704485893249512,13.596019744873047,6.7721357345581055,2.0201759338378906,3.488102912902832,12.790116310119629,11.403754234313965,7.0325093269348145,11.899456977844238,10.308380126953125,4.374397277832031,10.840011596679688,8.718321800231934,9.252063751220703,6.419287204742432,12.65427303314209,24.972576141357422,17.840240478515625,2.25150728225708
2011-05-16,5.626920700073242,12.916695594787598,6.573927402496338,1.9779356718063354,3.397704839706421,12.692041397094727,11.602123260498047,6.711655616760254,11.650068283081055,9.970732688903809,3.9943528175354004,10.663805961608887,8.39506721496582,9.269072532653809,6.655066967010498,12.385568618774414,25.5437068939209,18.730016708374023,2.192720651626587
2011-05-23,5.605146408081055,13.655540466308594,6.836003303527832,1.942123532295227,3.6766905784606934,12.66319465637207,11.31728744506836,6.548597812652588,12.264510154724121,10.3026123046875,4.203765392303467,10.797158241271973,8.621830940246582,9.505624771118164,6.784367084503174,12.52831745147705,26.382061004638672,18.98040771484375,2.113948106765747
2011-05-30,5.662300109863281,13.18399715423584,6.79416036605835,1.9122800827026367,3.8652796745300293,12.415122985839844,11.322373390197754,6.783540725708008,12.0142183303833,10.34589958190918,4.366641044616699,10.570459365844727,8.501212120056152,9.191829681396484,6.807182312011719,12.65427303314209,25.900007247924805,19.181617736816406,2.0575132369995117
2011-06-06,5.6282806396484375,13.039641380310059,6.658587455749512,1.848001480102539,3.763970375061035,11.538217544555664,10.87476634979248,6.662561416625977,11.69240951538086,10.075114250183105,4.04864501953125,10.543789863586426,8.235814094543457,8.902172088623047,6.6930952072143555,11.772589683532715,25.669464111328125,18.725543975830078,2.028120756149292
2011-06-13,5.579292297363281,13.015585899353027,6.676219940185547,1.905393362045288,3.8247554302215576,10.984384536743164,10.656050682067871,6.713407516479492,11.227569580078125,10.101096153259277,3.986595869064331,10.330422401428223,8.745996475219727,9.365625381469727,6.502951622009277,11.100828170776367,24.742027282714844,17.88495635986328,2.028120756149292
2011-06-20,5.715371608734131,12.9674711227417,6.70486307144165,1.9402869939804077,3.763970375061035,10.701698303222656,10.788284301757812,6.680094242095947,11.02733325958252,10.103978157043457,3.9478161334991455,10.165956497192383,8.38644027709961,9.172520637512207,6.807182312011719,10.857316970825195,25.611831665039062,18.220304489135742,2.0575132369995117
2011-06-27,5.851452350616455,13.662992477416992,7.006720066070557,1.8916194438934326,3.8029356002807617,11.117076873779297,11.064090728759766,6.594182968139648,11.93554973602295,10.531233787536621,4.196009159088135,10.557125091552734,8.88205623626709,9.631146430969238,6.700701713562012,11.680221557617188,27.084184646606445,18.376789093017578,2.145716428756714
2011-07-04,5.851314544677734,12.900158882141113,6.820131301879883,1.8457059860229492,3.6782491207122803,10.961307525634766,10.501870155334473,6.68886137008667,11.685254096984863,10.020672798156738,4.126204967498779,10.419327735900879,8.362753868103027,8.93114185333252,6.86802864074707,11.285561561584473,26.775041580200195,17.88495635986328,2.1929538249969482
2011-07-11,5.566791534423828,12.52116584777832,6.371033191680908,1.8227497339248657,3.7546193599700928,9.969022750854492,10.28971004486084,6.732694149017334,10.455229759216309,9.151448249816895,4.296836853027344,10.219298362731934,7.69157600402832,9.075963973999023,6.655066967010498,10.042807579040527,26.5130558013916,18.171113967895508,2.1669728755950928
2011-07-18,5.594281196594238,13.152819633483887,6.561668872833252,1.7901514768600464,3.8138458728790283,9.807485580444336,10.178326606750488,6.653794765472412,10.498138427734375,9.480657577514648,4.033132076263428,10.210404396057129,7.814053535461426,8.651134490966797,6.700701713562012,9.765706062316895,26.811723709106445,18.332075119018555,2.1020236015319824
2011-07-25,5.1956706047058105,12.778685569763184,6.5395026206970215,1.6987841129302979,3.7405922412872314,9.57672119140625,9.84417724609375,6.799318790435791,9.904576301574707,9.096573829650879,3.5522587299346924,10.44599437713623,6.966511249542236,8.515962600708008,5.704343318939209,9.2366943359375,26.26679229736328,18.479633331298828,2.00588059425354
2011-08-01,5.1956706047058105,11.65630054473877,6.1404829025268555,1.724036455154419,3.366533041000366,8.359439849853516,9.03797435760498,6.425866603851318,8.803276062011719,8.172480583190918,3.2730417251586914,10.44599437713623,6.917520523071289,7.873881816864014,6.320411205291748,8.984785079956055,23.054832458496094,18.32761001586914,1.9227956533432007
