Date,^BVSP
2013-03-25,0.01987609677523494
2013-04-01,-0.023357704005825042
2013-04-08,-0.0015997967307530558
2013-04-15,-0.018991864955161475
2013-04-22,0.005971491478412361
2013-04-29,0.022526923057608172
2013-05-06,-0.006871884975724996
2013-05-13,0.0010156704297390462
2013-05-20,0.02226496921237775
2013-05-27,-0.05278173867808533
2013-06-03,-0.035903975379865116
2013-06-10,-0.045316864062776574
2013-06-17,-0.04723457589210156
2013-06-24,0.008485656072911851
2013-07-01,-0.04850573657803814
2013-07-08,0.007119036491053166
2013-07-15,0.040184890903464776
2013-07-22,0.04177344048613563
2013-07-29,-0.01936809746154111
2013-08-05,0.028492303484402015
2013-08-12,0.032818927420063204
2013-08-19,0.012686219342597838
2013-08-26,-0.04284202934317882
2013-09-02,0.07214206955402958
