Date,ABEV3,BBAS3,BBDC4,CPLE6,CSAN3,CSNA3,ELET3,ENBR3,GGBR4,ITUB4,JBSS3,PETR4,SANB11,SULA11,TIMS3,USIM5,VALE3,VIVT3,WEGE3
2010-08-02,0.022790544555842205,0.03063488469050742,0.055035094775594325,0.02238022269594385,0.03356392874773843,0.0943077858281913,0.0421512506810392,0.02588845573073575,0.05982372348280518,0.04148739601142216,0.02635199291160803,0.03331200014524339,0.06146988333087964,0.027206916213302818,0.04479343886072345,0.07973119107395449,0.060980562721109695,0.0034234022791437757,0.033934674198358
2010-08-09,0.022987416303008792,0.027270189985190416,0.016660512378862232,0.02339803620976793,0.03026976132237471,0.09038093067134383,0.03618019683883043,0.026099042703966197,0.05904036977948946,0.038816029917683355,0.031861920588674174,0.032635880494293126,0.055638228458044565,0.024667388099972907,0.1316216089009045,0.06934351336873999,0.059374864268027766,0.0016841655525744394,0.02800773574809623
2010-08-16,0.02007828740093287,0.024434762994506056,0.024838742592947848,0.024286297742328416,0.03161829094876105,0.08685032895675039,0.040699574217561464,0.0280518577733649,0.0622792437604969,0.037318936262973834,0.022180492806211215,0.03494110919561195,0.05483786086511478,0.028315821181873296,0.11464418755431395,0.06348639614913784,0.057902507302296284,0.023316825967995773,0.026201418853214708
2010-08-23,0.02556461575104622,0.027448435162093145,0.02369376310404563,0.026372631732648213,0.03435248263644145,0.086035134708711,0.03917057023552317,0.028654722800541876,0.054710186205023256,0.03520913309052861,0.07130526343848234,0.03235874237246969,0.05253566671371668,0.025562507017442268,0.03761729015297716,0.05850868759174845,0.05281903882644387,0.013817601433078624,0.0307254787320996
2010-08-30,0.024769147933557913,0.0317762239229183,0.02237849708547867,0.031226625208585535,0.033218387598636524,0.053492194700003784,0.03142192095206795,0.027057067683758387,0.05582526374490856,0.028188786193060568,0.04305289454337511,0.03179514142550886,0.05273199552734532,0.020514837873345,0.06342759416901966,0.051177792697792414,0.05156912451632134,0.02926988011148899,0.0292279182253465
2010-09-06,0.02391614699389461,0.028770136542653847,0.023384721844572243,0.022520381359709494,0.030017068062115883,0.04265866594842354,0.025098666404379036,0.027920845729301282,0.040109309175548974,0.028063365473961575,0.04422507367030128,0.04311967091682999,0.05019737849133864,0.03335158201407013,0.06314293167680808,0.049415621910426304,0.05004767918614331,0.02088482309574531,0.02824056381402875
2010-09-13,0.02321556638255511,0.028244977440706618,0.02539990922786015,0.024751792167798006,0.03230087030635465,0.0303751472537523,0.019638982616640144,0.02650290924853976,0.04153993557340605,0.031065640159363517,0.04172459724616037,0.04488725227736878,0.03565660260314671,0.02586048833758888,0.06239846218633246,0.013474048225680851,0.0485811879212817,0.020747839165809415,0.027108066294178532
2010-09-20,0.025517562372285644,0.02970641095326852,0.03291278828177856,0.02265511426607679,0.027820837605470886,0.00694912620914937,0.011262060373881137,0.023065860534084576,0.03863474755564755,0.032985208071276306,0.04288104954687732,0.0445777714251361,0.028096661477394102,0.028877985140203618,0.0504407751069494,0.010978212754272788,0.033732300170398084,0.0197676129314065,0.020914394170961397
2010-09-27,0.024759518045490283,0.029932718681659438,0.028591121025207254,0.03422279122322128,0.029208504038861664,0.008015382461186688,0.018238210858211826,0.035529827465182545,0.04120185526399069,0.022517480750198913,0.03956305672967345,0.041072321074154226,0.02005553294105559,0.028424338234724778,0.050370918816888204,0.02264887296574724,0.04127113093944513,0.013644363056194346,0.025406327757893473
2010-10-04,0.02519117122084804,0.038899704589229755,0.029070963401198153,0.025999227948461788,0.022874987144184032,0.05110164369058372,0.013607899941928667,0.03563075427234912,0.033976130788135925,0.02670744668162366,0.03905459299436449,0.04286429093711232,0.03266166543551964,0.028326869674309925,0.05417798664251281,0.02587407478492684,0.03627131363565645,0.01926948008697714,0.033346448096721014
2010-10-11,0.037882227976555494,0.03697173009364094,0.025462525800114495,0.042715397835330036,0.026194979673643544,0.03509870250713476,0.02637707190002894,0.03342332697068678,0.029980606928958105,0.024858339736667154,0.036690789357695784,0.045645423468159974,0.03623664105114873,0.026246387900561052,0.052614211079835244,0.049167065635594136,0.03336085661838892,0.058396166868083986,0.030240572245705883
2010-10-18,0.029119266869239147,0.036408284838892725,0.020696650437341126,0.04272951316672713,0.024291074666946348,0.023679218235776126,0.1281267557039398,0.030323852771387504,0.022750281308182754,0.024032266149168292,0.02978492548202168,0.042100522168894185,0.035031199179636,0.02810993013855987,0.03500805578559824,0.037371245393083535,0.027662230782938554,0.020325679098906847,0.03246562525518795
2010-10-25,0.027426402068384138,0.03925735512063519,0.020796106393824235,0.042449047942869474,0.02700012858244177,0.01750858489667087,0.10333883302276645,0.029767437982175658,0.02471944282252529,0.02294614303581835,0.039703080702837755,0.049152536545733164,0.035141395437698314,0.026904821258446468,0.03701178720212397,0.03960062777767234,0.023162583944290945,0.03350836901061533,0.030823668890486926
2010-11-01,0.03745175311063844,0.03898375352365836,0.02449995635421733,0.04035234284196941,0.02446135992347169,0.019405403582224805,0.027150044724341075,0.027916971858545466,0.03816163695825791,0.025398650240318864,0.039251898962659355,0.05377223951696269,0.031185258365591204,0.024793344537299162,0.034732518845586334,0.043921893154082514,0.030096622008481157,0.022597258205533714,0.025571935162590962
2010-11-08,0.035191473461503864,0.0397862595254007,0.026604280887103194,0.03931011380401643,0.02824179562393917,0.026090254051912922,0.02865801153467154,0.03055293994170964,0.036420487353849264,0.027275120653381536,0.038683925052841614,0.054497930985436836,0.03682949278107527,0.022963339891960262,0.029860095729090923,0.0594045960496532,0.025034274989216836,0.02391275557037577,0.028431517302333138
2010-11-15,0.03636166303666339,0.03965105888913084,0.03252218014799265,0.03747096899098431,0.03080060186690799,0.026425138649369375,0.04854263342325196,0.029804589465590337,0.035682762355765514,0.03165569732484373,0.0340416896020428,0.0544087666601448,0.03926742905666512,0.023238708973471512,0.029866954506439808,0.014095597176867041,0.02455279048574182,0.02112344820924581,0.020167553919593694
2010-11-22,0.04006116214693677,0.036752811625978696,0.031526420693145485,0.036669343509275226,0.029889340601640755,0.02496770876514984,0.028478519915119824,0.028726202166594682,0.03737357561266875,0.03042407561539469,0.029627954505402287,0.04982391826028091,0.03759742364767316,0.0347326784756872,0.032095888978673874,0.020138937313140415,0.0212205954002153,0.023147149687968986,0.0263390003752405
2010-11-29,0.039694086375949886,0.037972434946744876,0.032725413483556086,0.036249523030876064,0.03759406672123378,0.030617670948387864,0.029792920006248044,0.025790730002314494,0.04108016713125629,0.03414590579035666,0.031503834271089326,0.0474737508462691,0.03801745050511168,0.03288602332631341,0.024778258981696114,0.04887798048933021,0.022485556891011445,0.034659306181762974,0.03011530476906436
2010-12-06,0.039476105063111354,0.036957364706360074,0.03233614443294257,0.035223066649561756,0.04581295839827545,0.02993024357098517,0.07201844841189667,0.02904181728767321,0.04479442816369747,0.03266158981671291,0.04393938557802501,0.04610259719987668,0.037234186748986514,0.029852393899568723,0.03371986420978101,0.04832989636385541,0.025907211716845433,0.019807814899325087,0.02765905936766632
2010-12-13,0.03613987907571936,0.040121754641410885,0.03472352430628385,0.03951535736233006,0.04211999132089318,0.02999677728090854,0.051494068781368876,0.029685700486583894,0.052200640043639196,0.031247853892993158,0.04238016607028955,0.040614919228755424,0.03422919337291446,0.02833717097178751,0.03254483691124142,0.048149710509492794,0.02277778179262211,0.025896323507439048,0.043506609902367335
2010-12-20,0.0345715322118919,0.036201254299674794,0.03131933856703843,0.03834565167608048,0.04060019621771379,0.027442178734693932,0.04876952002989463,0.024532964473025682,0.05025535468007055,0.02730641441522407,0.038659419874819884,0.040209702931082156,0.03550936443428784,0.0270582983478504,0.03286053709750673,0.045233769292981466,0.021336014987363733,0.048147242411078775,0.04595852074887497
2010-12-27,0.033838802210077824,0.030096879220314784,0.030715102548298207,0.034201164068617416,0.04276409817429992,0.023997778608901284,0.04174047698922154,0.020841269335018047,0.04421553087403046,0.02546252750686809,0.048017646963970914,0.03667357983470991,0.023289618115977958,0.029479030192058234,0.030430919113808005,0.041757296676957587,0.018390219270201486,0.028407225499422553,0.05036660447252539
2011-01-03,0.02777199418256935,0.025806271977183503,0.022535128406489368,0.03155839738468231,0.03953497340417967,0.019968287189712185,0.0436330938761993,0.02378878468686536,0.04302164669381701,0.021868783554973816,0.05022181758682336,0.03802546186633757,0.0237138804367341,0.03591105540357151,0.03065263193708169,0.04034358090504761,0.021511793215450162,0.029842039833580778,0.04830934874055812
2011-01-10,0.028947067356221223,0.024671726230138833,0.020331966859250327,0.02653591509152994,0.03697682263544077,0.03928804251218474,0.046236148953636556,0.02335107116880671,0.04452571126405203,0.022319501472076574,0.04713470629474633,0.0351306507020384,0.023500211473053118,0.04380371479486708,0.030105844475757898,0.04644718453289429,0.02673211787160678,0.027787548009387292,0.04034205465671803
2011-01-17,0.0368870638882531,0.024289094174428254,0.024695831562623734,0.038207638783128724,0.0361251942442953,0.03873056731800593,0.02436399132305584,0.023858721125784004,0.03861354846467967,0.025927175913272232,0.04373557482770874,0.031430164489297946,0.027976626004538367,0.03898079078612883,0.0388863946873277,0.04470850431661961,0.027011210275300714,0.02760362589551028,0.03613436852152011
2011-01-24,0.03618841250054344,0.02554866641262343,0.027667885410016083,0.03702317299565583,0.03938267037012597,0.04006009361831853,0.030805898536132737,0.01991642082371744,0.046104691402234006,0.03198207026396294,0.036468709934287295,0.034447508059929015,0.03465829151161507,0.03471257058801517,0.03845229181589374,0.04410603235036291,0.02697136588470249,0.014441224743781626,0.03260952762796647
2011-01-31,0.032067840922235545,0.0224319946086239,0.02434836433686323,0.0400993817270871,0.03663507512718485,0.03972335177693767,0.0320840898765818,0.028267631250045902,0.052341413796070206,0.02947018620736167,0.04732801125770126,0.02732793416669805,0.03866790929690205,0.03538092841157182,0.0396156611473659,0.044629420492453414,0.028138954050786907,0.01811463809498159,0.04439063600256318
2011-02-07,0.03390671741667123,0.03149666174262217,0.029194336497562676,0.03735570688288042,0.03159870095620095,0.03569601633590088,0.026926356798372277,0.027112593701203988,0.052277225993321366,0.029670845662969923,0.04755043096578399,0.02750422457474313,0.04782724817424224,0.036531910896848,0.041605472721528675,0.03897339373085879,0.024259224418907543,0.01385350820804747,0.03430821005676612
2011-02-14,0.028746316866889818,0.03934981574144978,0.03253761733022672,0.036342106916433144,0.03609046656786537,0.0369576461661155,0.02190704786410082,0.029416155058152663,0.05183609170084004,0.046761338880809133,0.044315195064088105,0.03289826726944272,0.06128786990957399,0.03561547455697056,0.038963458611158186,0.04124958078326961,0.017912175441186194,0.011351876031650833,0.044090593684572514
2011-02-21,0.03458694865340869,0.04301681064579544,0.03158288565136124,0.03954150351694976,0.02974419146349162,0.03533786757833189,0.02202226414804088,0.028443241687154015,0.04974360151847584,0.056534629237555235,0.05376059772356339,0.033463391015253745,0.07171228846646618,0.050750802260672044,0.03633494256727722,0.05006978269293701,0.02112728004230276,0.018827810995462265,0.06647849861297807
2011-02-28,0.0667827224181871,0.054594992904375035,0.030166411449277283,0.03825453974271828,0.02878555817534048,0.035304787240014276,0.018079009038836646,0.02620198025065903,0.05563154388792329,0.045574258151551285,0.04888680054288073,0.032680574915247715,0.038828368666741435,0.049941355542386184,0.03524648526715743,0.08377883868848808,0.030798551534461184,0.015770382032093987,0.04829340128423948
2011-03-07,0.04316985164807154,0.04299143073577676,0.027785369947202123,0.03703371854558459,0.0333262453433635,0.03467463892294341,0.021179575184933404,0.029102913627039016,0.05817255322096207,0.039516284799753124,0.04460788094915639,0.03156095314776167,0.02496594714257335,0.049470480162027125,0.028257189310870737,0.08275637864331077,0.020936191826953058,0.016644976926265966,0.055080448479155934
2011-03-14,0.04278236676878216,0.03968527452435269,0.027758949829158615,0.03665690450071941,0.0335690100813513,0.03472712745377603,0.02068291527058542,0.030238323415314038,0.05731198994483065,0.03405105817395692,0.04410086449712232,0.03397329843802614,0.028154197449041077,0.04559544584465638,0.025476034526734904,0.04579372606170464,0.027843282827398924,0.019518349433176273,0.03377522684391875
2011-03-21,0.0360067266725171,0.03632836163436171,0.027137712534105813,0.03588958459577528,0.03184144246839774,0.03401418997764714,0.0184080802421138,0.03347308535477085,0.05370463372590549,0.03238751181781796,0.03898528713041592,0.031767133838840514,0.02398294734623661,0.04729402939993688,0.0328717173514835,0.04603134828711886,0.025704857858562195,0.011031702278007793,0.032201074363440226
2011-03-28,0.03606724087515823,0.033537241205686415,0.02707373339786041,0.031674982808327236,0.03403155570492545,0.02551100367122448,0.020541070134908586,0.03148486673540285,0.05184009113068163,0.034174090323616846,0.036674327363340545,0.027489832901673575,0.04175309717471945,0.04556874864379237,0.04813855084246632,0.051235805155070896,0.025058129114915194,0.013239621032929043,0.03714458635628987
2011-04-04,0.04167985404062,0.04098866420771555,0.02736413893832127,0.028292577128791095,0.03389005799744289,0.02179855655031739,0.016111020120653782,0.031229640481057763,0.04434543952902015,0.04089042679165704,0.03895700082803775,0.02309491811148006,0.028787489762839864,0.04731844844234437,0.04287270908219023,0.04783833987772483,0.019692006043995913,0.019683621624843144,0.03863912177880409
2011-04-11,0.03777150668067033,0.038319229129115145,0.018818608483727746,0.02283281351865618,0.03833670560736888,0.019762605260578475,0.013362813791141822,0.03171189544086563,0.016888198572679786,0.04081321632736276,0.037382450334567295,0.0182213281603567,0.04092975060355547,0.04551387071336577,0.04073218206396997,0.05027133037632304,0.01680540489271385,0.08213889611056824,0.02928816313074848
2011-04-18,0.03813595264589564,0.042362855778295495,0.020636086587620332,0.022452410537515323,0.03454520321814558,0.02937601286160771,0.02357351088107194,0.03037540008819923,0.01477354034462334,0.033882934556388605,0.028733271107610252,0.03488188481001407,0.028977915020013633,0.042538866624965435,0.04107133799804563,0.08250799200656862,0.020358931080902636,0.013614200777514084,0.04273821351109767
2011-04-25,0.034492576600914725,0.04356579686096852,0.019988181915637417,0.021861958249416,0.03294786121732959,0.030950415625319964,0.022613859139724145,0.030094265179997078,0.004676934802376337,0.030565053297088786,0.022397733027542326,0.029108041635043557,0.025367179499208505,0.038657557680805095,0.04634750533604577,0.05206844839120792,0.024486327698131666,0.017880411453688985,0.042576395111952166
2011-05-02,0.03493520089241632,0.03350336278709295,0.021452382628138613,0.013032660513741297,0.03425766365225793,0.028942206519944558,0.02753505012686961,0.027792798160102893,0.049659559134147345,0.03293871960974388,0.01755125197741529,0.025287058265768905,0.01620066085537972,0.033768885443452294,0.04323625919836134,0.0633095031866746,0.0228188535924309,0.022456226332641393,0.058448079437379716
2011-05-09,0.028201436874240787,0.02854037879104431,0.020236555866172085,0.02658038947710604,0.037370294197232264,0.03450956111716268,0.026647455086915742,0.02950781535521762,0.08280546069875179,0.022435850480938147,0.0137408578871607,0.02776076290731873,0.018662920290693077,0.032566207137490484,0.031577032612890785,0.05778468048582078,0.02467071820385737,0.02193796619505196,0.04601304583271655
2011-05-16,0.03665642542382715,0.026198507628942377,0.020982042338237777,0.016224166571394756,0.03354468038767242,0.032037722750145804,0.025221032260617855,0.028213709853190383,0.02399691913493959,0.024921171915480534,0.03477620244717665,0.026764909344852306,0.024981450716903084,0.03135234725128246,0.04387023441891191,0.05366948722324496,0.025888769191553165,0.012825321461671492,0.03956562888009318
2011-05-23,0.0343559677312263,0.02990220773928969,0.022618180476334127,0.017800930617400776,0.03149015995781305,0.029545042526130407,0.023835081086489286,0.03411507102618042,0.0014677365167836784,0.03151623017331491,0.0799764686659863,0.02444275138651425,0.018939268663190043,0.02653262849370033,0.04063100178627086,0.03920755851077674,0.027225011450660776,0.03348378742780454,0.037094965068165446
2011-05-30,0.030115885019847435,0.03621271652125349,0.02582819315163986,0.017491103847826105,0.04475065741092296,0.02827995100689599,0.0234745614617029,0.03275978720318315,0.04099906665792918,0.026680097919751865,0.04747093278480709,0.023302475986251216,0.024187030503922763,0.026738783774445298,0.035402754110374704,0.047846230774456606,0.03002006108240711,0.020032237119890373,0.036186073484763964
2011-06-06,0.031055172021574897,0.03752712434257822,0.024700405318598847,0.01704668000755692,0.04640657290352461,0.027331645010167764,0.01945151302734967,0.0320968363644005,0.04191759312261273,0.024935574940700925,0.04170765734867822,0.02292107739655903,0.02305435838328134,0.028386974113284804,0.028062915604141512,0.02814610657381396,0.0284377625838809,0.01906388256964756,0.03340949731142057
2011-06-13,0.011278143569761109,0.03400675327277335,0.023924170548768574,0.019144484476759416,0.04575626901088914,0.031151621038428633,0.022539054894707426,0.03105784395379407,0.03962438726903972,0.023641018298243322,0.05259108542902934,0.020976521709766684,0.023232791886269265,0.027070134078944496,0.025056707193661217,0.036522678342190355,0.025428765015631512,0.03411698702040915,0.006592727033069968
2011-06-20,0.012000677213245433,0.03285827794593687,0.021914179319130575,0.022567468411102545,0.04289365835953488,0.030522659389011365,0.019582141185646385,0.027608308134523585,0.037341740258341916,0.021540905124558075,0.03542831931888765,0.018644469448655637,0.03280532652643951,0.03188158405739865,0.024117621106571757,0.035449188795343506,0.027998521697422778,0.052553711444151344,0.013246539018749004
2011-06-27,0.02468535860703164,0.0302219557225241,0.018481115051257734,0.02293688523625989,0.03957066349931367,0.025824059400321404,0.019482510746310043,0.027944632859389033,0.03554022924836546,0.018541462137867917,0.032664081570595645,0.015652197630360513,0.03386801979911623,0.03162048577463449,0.028799974837590666,0.034425732316756975,0.030450729294584214,0.028375247312814197,0.026867484482075703
2011-07-04,0.021499284574481487,0.03547191524062232,0.023474123556771878,0.023140433013162678,0.03800201604297601,0.034489113501383964,0.022799523083853815,0.021937159680904518,0.04919129577976084,0.024278887280453187,0.05364573005056329,0.025100632005523097,0.047508859986284686,0.03253139573618334,0.028354329807642333,0.048739948176407255,0.03573832601574257,0.022263930698207122,0.05690674735486118
2011-07-11,0.00824940425070396,0.03908345940976575,0.025999271552652536,0.022934227546862574,0.037397676552615625,0.03266716067147749,0.028073764230553064,0.013823198491567852,0.04640139437945227,0.02960185344460149,0.041531616026566395,0.023475016586926585,0.06153759912658172,0.05155188218095643,0.02660360705153498,0.04336270664745396,0.03411928814157344,0.02730327919781403,0.03595084355490082
2011-07-18,0.03821946560244242,0.033280845442660634,0.03356400263157621,0.01933936146672646,0.03331731998699434,0.03997818594324339,0.02347652983900392,0.009467200054857757,0.05582599311488738,0.0774211282517983,0.047055240964143034,0.020819843386026392,0.08540051790176756,0.04145183584492303,0.02784697650785657,0.05433581763758112,0.030895444646592853,0.026504860855691252,0.016727268616926312
2011-07-25,0.024360298362514528,0.040198958572804463,0.03474221012161835,0.01890934203725865,0.027275744071979916,0.03856616885152841,0.02423302338566173,0.010686883179596698,0.053634120614811535,0.03950261859331695,0.05096265894425191,0.02060860523615462,0.022575707017410403,0.04215500190489816,0.025524697199055275,0.05218128222676897,0.02965068635246697,0.024423494699322895,0.02218103353920819
2011-08-01,0.0429674493410047,0.03958583682002481,0.03363099007247943,0.0229989320286947,0.02378602399778912,0.036487904158166974,0.021660103281251866,0.018397834682050106,0.04922519176998912,0.03576767943452478,0.0644402891375243,0.020503311194053693,0.0796765559449199,0.04083716300424948,0.06035929251683036,0.050832786336610244,0.023430294136648114,0.023213928059590504,0.029735988354810228
2011-08-08,0.0295227799603782,0.04806432647257138,0.03804382291710816,0.024402185200094437,0.04390183932433298,0.05069032677458043,0.033692711471156586,0.0512533033667105,0.0591392320508175,0.06845728420700331,0.061423240921971156,0.01711018528286266,0.0575998562811939,0.045514474898960655,0.06964201537756212,0.04824618135653257,0.05228607378824095,0.017878292995578256,0.024876192666830353
2011-08-15,0.037640436213179786,0.0468001252564722,0.03667094114394918,0.042055272289138995,0.04775278709262965,0.055135384854708855,0.03532439789957532,0.02453895331953233,0.06689320101711979,0.05059597691723766,0.05801308066164789,0.017674803374901,0.05615008723231425,0.05517703228915016,0.052540018938114476,0.09759037696059844,0.05133817255473491,0.01801530689482117,0.028880907392283193
2011-08-22,0.0513611706451744,0.043013172934496635,0.03410091434654042,0.01965215512106499,0.043850166814816925,0.05476347799325519,0.037336145541216705,0.02385913000857302,0.06508866270940751,0.04822330081747588,0.05555388210701553,0.0597248284274301,0.05116387746774018,0.05623996517169531,0.0689296355381393,0.10065829524653433,0.05002860449128448,0.0707338112768018,0.032831768777655534
2011-08-29,0.039864211471524885,0.04186723401343191,0.032315750402208306,0.02643921412390347,0.0433062901739876,0.05839592491773006,0.03551469061093886,0.010279264627615674,0.06707613016312276,0.048293722431337734,0.05256538588015385,0.06023063694616111,0.05045724214381585,0.05255334543547855,0.07308561196590466,0.09917961486063505,0.05150143032047712,0.03177600892140423,0.021705987018156077
2011-09-05,0.043045067610468155,0.05296927916732085,0.048449448788397374,0.027836766432070677,0.03891930461268817,0.06175548175125062,0.03571941119371245,0.029280974668549363,0.06580322345293298,0.06164826034738612,0.057783831533319674,0.06089700187178273,0.06331118158779193,0.09190181114337796,0.07096408220894648,0.09746850498725095,0.05200256439001779,0.03622215773819928,0.05163649911097171
2011-09-12,0.04269130728396357,0.05239020838924686,0.046918404136773034,0.02632242197580524,0.04411286924589169,0.0588828720935902,0.035651392964380586,0.02615585540796082,0.06270280968541825,0.06009834328808818,0.053749791844073226,0.060134903223725444,0.060516412561374515,0.09353747361135607,0.06680646977904343,0.09451198781189714,0.048262991499232494,0.03130320869158801,0.05072762771469711
