Date,ABEV3,BBAS3,BBDC4,CPLE6,CSAN3,CSNA3,ELET3,ENBR3,GGBR4,ITUB4,JBSS3,PETR4,SANB11,SULA11,TIMS3,USIM5,VALE3,VIVT3,WEGE3
2010-06-21,0.024282611999581406,0.027349883453890694,0.00021199204596496706,0.011957302048469816,0.05313823845826824,0.11765555706401272,0.04467686009113831,0.021017294933643356,0.038543927540537426,0.0260944729367054,0.03773302970797907,0.033805064340924985,0.04038613844980295,0.048768028771288024,0.026685559566038467,0.046396774664144595,0.02736197158166455,0.06246231815122037,0.03244711834244066
2010-06-28,0.019362535113666937,0.022973951307248653,0.00021131642467358544,0.024345849026086136,0.0452250254938206,0.11638327474302496,0.0386770213952882,0.024057343543137044,0.022584901185668554,0.01923597860880464,0.018565657726767784,0.03893430961743829,0.03310732825882741,0.051056969763327006,0.024651626420694257,0.054753212748065806,0.03038069760245079,0.048745045971139184,0.027885365607837862
2010-07-05,0.026756842530878257,0.024749601813764073,0.00016328130937748862,0.027060616540363104,0.03236841124089784,0.10140521630555559,0.05347190920292262,0.016024119390273442,0.03837005259408666,0.011023726919558755,0.042803415901908726,0.030899259523668735,0.0605936028057234,0.045701801389283106,0.010475604343515015,0.047810165679973905,0.05047392890453302,0.0533662642030939,0.024516453706917764
2010-07-12,0.0286525246051655,0.02854307822911114,0.0018124360128172342,0.02304813897393898,0.027724874759547716,0.1020049949805249,0.052049274998521695,0.01573739326753805,0.0429484006988907,0.061707956245731305,0.025240022412240184,0.038491297555321595,0.07253702190281486,0.03293377180858071,0.012643677746433468,0.04408675326424956,0.05066666678306193,0.04664571054751357,0.029705322005603003
2010-07-19,0.0246104918189708,0.024077786712341794,0.032218797619692145,0.02391728501232637,0.03662481538777009,0.060167489859541186,0.047174191244635476,0.033708714683318555,0.04781575095312833,0.04046036071399332,0.019597406096696465,0.03079103751925114,0.06819354376103212,0.033280282318284386,0.0524159514165443,0.07481700081902763,0.04741420487415497,0.03524750808276348,0.02816862465871459
2010-07-26,0.022084569321660433,0.031153980293901328,0.08002229533440164,0.021419449354497397,0.033201712476642053,0.0904575082364222,0.04637137549103286,0.03236276804861289,0.07332149815694365,0.04603037904760698,0.023991924502370653,0.03600790713748097,0.07029145266382314,0.01608950996587262,0.015528316491039671,0.0871251866294991,0.07545186840067,0.005491672910730915,0.024910973210357117
2010-08-02,0.013332828757505829,0.02779078970181847,0.04888875164816282,0.016080059127910003,0.030506922887086303,0.07550662327274717,0.03410996293200818,0.027868725838373062,0.07128024106957194,0.04084863509569682,0.020885245812747217,0.0307500803101712,0.06381513392501163,0.0046609774071875954,0.027974164642094106,0.09265860511727109,0.06980728958776826,0.006000562289533794,0.034059823721634346
2010-08-09,0.01656313213230023,0.025542892901463488,0.0467092799842801,0.017351672257485826,0.0340424797083014,0.06671297161687047,0.0337936054913325,0.026617024811499135,0.06449755290133663,0.04321176805240806,0.029323927965392935,0.03148097375591144,0.04840557313583713,0.01557840421219614,0.07263193935085607,0.08105116838161167,0.055961373598781464,0.007603177237020698,0.030042446172744913
2010-08-16,0.017867821650061462,0.020664852865738742,0.03777211135206097,0.03620428719594158,0.030542502278170625,0.0685451986697733,0.031229483567571305,0.02878287508731434,0.06812205485020335,0.037412395742945505,0.02583651648904536,0.03446373637907943,0.03472536009541489,0.026079746540664063,0.08520310179865784,0.062109614478510426,0.048795661072771265,0.021091933654799028,0.02701261814260795
2010-08-23,0.044050686150916146,0.029837554696428282,0.029395018192674302,0.03345156837789585,0.0327652485380866,0.05078379422416794,0.025994077233647037,0.02993407659594674,0.05642078791918417,0.025310066516132625,0.05434614280523595,0.03655249980821147,0.030848170863470116,0.022899019571629313,0.08041442200998151,0.014319912210907303,0.04061085546637778,0.011173382323087186,0.0330248394408381
2010-08-30,0.02856861124494171,0.031237835264043706,0.01569721618066726,0.03806715106317345,0.02569650406481786,0.03361680767312693,0.020753584604635094,0.021964945060405874,0.035780514160552536,0.009817158386715104,0.05029301545471328,0.03142621096072308,0.03416004717039624,0.02098022598969317,0.07462075231786004,0.003641525709264726,0.03484856403695838,0.017734212055613527,0.030426047016283486
2010-09-06,0.027444494054304512,0.02446423909602013,0.017412731226524834,0.022424435215404416,0.027640637236359195,0.02971850470751237,0.016293490915815625,0.027270216941199753,0.02191608061004496,0.013043435726194165,0.03754665686528791,0.048671251374053724,0.025577340358502988,0.03364654649620441,0.07020479223317497,0.00612555981036902,0.02659326455068527,0.017672109080059003,0.022222342997038458
2010-09-13,0.024601477904158113,0.017712259516273254,0.013394279003898465,0.025881242078042165,0.031582925734144035,0.02673476570314829,0.015265900827832647,0.02443152545345205,0.027220554590912844,0.017422350716328583,0.03341947991211501,0.05118059377721806,0.021336460262805636,0.030939555303904537,0.04127025694928408,0.02841891842203397,0.02780416210607978,0.018570919252801403,0.011122669451596576
2010-09-20,0.027633781601622335,0.029774736639043037,0.02263998619357706,0.00918787036731915,0.03084879433829454,0.008679188039945164,0.010815178182589815,0.019232589905094594,0.024506673485490814,0.025351528026154643,0.044541218325349206,0.048148236574425005,0.021996362570824355,0.035305255557605976,0.01775801170202391,0.013439063480702434,0.02122707445204402,0.016770889869512088,0.012049826735449163
2010-09-27,0.023672386231547382,0.03318939344724794,0.017201254913836964,0.022875423686520933,0.02215395039836513,0.017040336169378733,0.015905879442447556,0.03843250129331759,0.03238666980422958,0.021737963389734452,0.033172437479579896,0.042792340997509275,0.016806903923547507,0.028895762154437763,0.02997652385266815,0.01968783199693038,0.04422584602275835,0.01189165735745283,0.026178164274305513
2010-10-04,0.02242804553521705,0.04571143902382755,0.02733647062940115,0.01853701060347214,0.011554068453048712,0.025762755876761967,0.012223728215804893,0.04026516443759827,0.03279321814418947,0.029058762620712535,0.031186209816451028,0.04439648033381675,0.03770095466949262,0.027901083041577388,0.03759651093182561,0.026914572492975488,0.040807980453338576,0.022376288263908407,0.07094695807577986
2010-10-11,0.02848475529497732,0.03541861370405631,0.022379318829691675,0.052576716399046756,0.021045969642747096,0.02515512850739265,0.028913798322568025,0.036579827692854026,0.030773338915081848,0.027349178186271743,0.027546909810045248,0.044398145205893955,0.03758494910036341,0.01973153795382693,0.03077192767744117,0.05087828144329016,0.032347726735996334,0.06239701295983428,0.029966377656907794
2010-10-18,0.023218047423220946,0.026572228187317522,0.020901884349381238,0.050899915730458295,0.01919254122545061,0.023550926300702334,0.05699526837485604,0.023337878491121736,0.023010294864790056,0.023069335463980455,0.023521939738578142,0.03421442007251531,0.03630105506328742,0.02174927384539721,0.031149631184246195,0.03337607937645205,0.026410820822398068,0.025433782287616922,0.02680701343907981
2010-10-25,0.015548540451314975,0.04120991823376283,0.022685630756758685,0.049148578244667084,0.028516372472706837,0.022450244795322965,0.11643739517101157,0.030712957091622892,0.022728563039968428,0.023379340524705177,0.04395883734540958,0.0471416259456189,0.039671834526383024,0.022488009806472208,0.03966293586689544,0.03737072897032758,0.01626780919467417,0.039326964614781294,0.017722972638216643
2010-11-01,0.04396582937757825,0.04286931840897715,0.028239858730405708,0.04363960742380551,0.026640329328479668,0.02114585467777651,0.03548863655584359,0.011510802818016374,0.04807611639136173,0.028640410236784125,0.03896509032622473,0.05903574801954881,0.03611909215258388,0.020545504764656785,0.040088952202207,0.0384423765247854,0.01899200950063445,0.03458935289394948,0.01193545570895127
2010-11-08,0.040278149938763726,0.03927117144046798,0.030267382182677435,0.03189440518126177,0.0298249201756874,0.0282261901042607,0.030632148035328117,0.044793166071198806,0.04387208527895496,0.029647776411322803,0.03983281457904579,0.05983695049389568,0.03416303934772703,0.02262645699162798,0.03354209983259719,0.04167449560505415,0.01802116116138921,0.026985454429650217,0.013569741528243447
2010-11-15,0.04196764763225176,0.03847974889234048,0.052826007766109205,0.02791488911583809,0.03912040932901875,0.027474197243187413,0.06254885644310727,0.027219786580406108,0.037891182440976494,0.04270618930169722,0.03625079474112695,0.057341578436718284,0.04044147657978185,0.024845690865847796,0.03208942295829332,0.0343603632063376,0.023776971359663994,0.00631566400281585,0.012468989813584493
2010-11-22,0.046457845272185314,0.03254109733939142,0.03215440086658007,0.024837578199787554,0.03417549387855963,0.026652719967423275,0.023055870049816907,0.024493374478459277,0.037774336859354954,0.027853494807334993,0.032975355934914206,0.05239782990483011,0.03279076192778018,0.03939673071716409,0.022846344109828366,0.030066471898184146,0.018542193740248382,0.010636838628739003,0.027369886957858667
2010-11-29,0.041398929790894635,0.03247485763277117,0.030138640820844775,0.026212097299532427,0.03970985878115056,0.03358744787533109,0.004268016740435161,0.022326694172175334,0.04297623662357221,0.03201032098021391,0.017548956171769076,0.019932804569736316,0.03378855524570021,0.03569564695336378,0.01600620492507358,0.059116469842131134,0.022391632577175146,0.022021152919236293,0.051329650665271856
2010-12-06,0.034284330183821585,0.02592240836197847,0.02734566846498314,0.02587571613873947,0.04600656292536076,0.029256626632878768,0.045324782907306654,0.026004776439004878,0.05436406279009868,0.02811153463191504,0.04359090557480264,0.05294467672916695,0.03060781581415121,0.0329971427371265,0.031085801851117256,0.051489607384585384,0.028436981080414682,0.01656207370212466,0.019891080023842753
2010-12-13,0.025121198187329014,0.031517582198360004,0.02170119719463256,0.04066912551693551,0.04494576458182765,0.02945901715616666,0.044469098989887,0.028485446626531245,0.056121893008203874,0.01738581952166236,0.03934268534528375,0.03216632502600238,0.021688751671867228,0.023428101264751363,0.028512136081350916,0.05002517273825,0.02541543204611515,0.01962504448311831,0.04824419018528388
2010-12-20,0.021169669043244105,0.02297653800327207,0.019156307769874117,0.036982783875047165,0.035046134114294886,0.02135936579914765,0.04371735181384783,0.025678451416716545,0.05221802396431466,0.014734957532090191,0.034598302843145884,0.02369577812121291,0.015340738891041402,0.01636295628720279,0.033520133722014914,0.03880838082750576,0.020356675013348657,0.03660681862884345,0.05476765438593964
2010-12-27,0.030573384301886025,0.026394370058319568,0.025563777818423217,0.03528500322384245,0.04575910653901527,0.022090688562054404,0.038107932893158544,0.022396570176092742,0.04633410965724771,0.02406548945762721,0.03959309422925346,0.019995043646466575,0.017817248777841736,0.024397952314948092,0.03251125639258213,0.039476882098200515,0.0015376001574589897,0.030722654745250617,0.04657387741431559
2011-01-03,0.017987870841531486,0.026393727751348586,0.021911442955848466,0.030297920280035757,0.039932140344801956,0.012692513011460464,0.036766427609452985,0.021435080543265143,0.031725011007658864,0.02150995522495726,0.05199100959779926,0.033703886801222965,0.025593912376023716,0.06676194447806688,0.03223216165009121,0.023518427436518545,0.022603692799888116,0.036982122619074555,0.029507130870683507
2011-01-10,0.026773634928357822,0.02265599025681846,0.016727040150554415,0.024709877058234773,0.02535864148871346,0.04041718603231532,0.029015352050602967,0.019875337990521467,0.03273785487837706,0.021714711891728543,0.05046978349489947,0.033085599952516365,0.02347624069183642,0.05610391271482461,0.025830752198999822,0.0448214452490119,0.0454629983876551,0.031467285319549274,0.03507367790750088
2011-01-17,0.037866949318190964,0.022398964689874287,0.017290935021202464,0.039306424312659294,0.012976254454995517,0.039321855148825635,0.012608056655644682,0.018592450265717087,0.031202600187350694,0.024419635073954938,0.04507992149667899,0.031359200935118146,0.026934920562635113,0.02864869552789978,0.0496063440282999,0.03858596958345361,0.027430371309920685,0.0285895389713981,0.03072545638722705
2011-01-24,0.03830191668491631,0.02430992128953837,0.05309017060414063,0.036900013184292674,0.03907473462238284,0.04489350595875926,0.029375275964624026,0.01568647972235844,0.04417897717479837,0.05419860358805577,0.035949121243029965,0.031893017784749726,0.040345072666137474,0.03355929681481521,0.048324590914979274,0.040437852872943686,0.021637101976980263,0.019696724696429416,0.019244385962332675
2011-01-31,0.02907098899486672,0.02268906174002364,0.027473852232757924,0.04223725262028483,0.036593830391282015,0.044863100090308174,0.025072447444089183,0.03437920504940129,0.052123367970862505,0.03559409756448978,0.03878599476442498,0.03031301640889785,0.0448758630054378,0.03987873219772568,0.04148662166175095,0.046314866562566205,0.030709584676396465,0.014519962258891954,0.026009277354201603
2011-02-07,0.017572658403000967,0.03953528605615118,0.037130436731397744,0.037389688813756976,0.028691264416926654,0.040545100960347094,0.02373903966025318,0.03218218229887978,0.06081183779284183,0.035001213805203116,0.02643341886661535,0.02630339268235095,0.04418095570120491,0.030426821147006355,0.04319657900566681,0.04136691488759279,0.02803896775851721,0.010440555199122266,0.021617667441752527
2011-02-14,0.0258401835462151,0.047525084475598424,0.037823079214238255,0.037538108475328395,0.02760845939717816,0.029746533717831824,0.017875644483288173,0.02922043925392728,0.055334148451768,0.04511615296142252,0.012629590349832593,0.03314422682426565,0.06017309151082538,0.025283037740649706,0.03346475112088668,0.029188346311119728,0.008221785812945383,0.005544893565103269,0.03574320973706906
2011-02-21,0.042510833506365725,0.05225505194341789,0.03367744314765288,0.04125437552890229,0.023586101708741918,0.024022584019530037,0.018094221658759138,0.028510259658576724,0.05410554773215959,0.050751195535885,0.05598317652525934,0.03245246448174399,0.0786566929796005,0.058501610376024187,0.024498063565295786,0.051893058894323205,0.0067169570845298145,0.015295438875205564,0.06841694189885918
2011-02-28,0.057233797892501874,0.04995477170731346,0.026809280910005708,0.03469774420404584,0.028632677250936565,0.027082812945180595,0.01676371048949434,0.020731736722532187,0.0672031401123639,0.04908758944238333,0.053601642408441175,0.03614325070943654,0.05993964457764049,0.054876544800865575,0.012761872645112972,0.08584286082322615,0.018837340250241547,0.015208903364786672,0.047243990324045755
2011-03-07,0.04058951460033616,0.053213484562000375,0.021178569478200824,0.03830657499370155,0.03452078235448296,0.028572574164636516,0.022419647282803122,0.03468071890133119,0.058663018908779174,0.04596138195332243,0.04819573196375316,0.03210760518028664,0.05492070405786787,0.05431477420507114,0.023035051365397245,0.09545446661364386,0.017492333997049768,0.01744864843547181,0.05486650668340787
2011-03-14,0.044874221449931716,0.051768725416905324,0.017938238882155143,0.03549808465678834,0.03530211372168694,0.02854760690460752,0.018851655692990774,0.029034660739020075,0.05342405989902367,0.039095744629324365,0.03709455945603336,0.03399100017444314,0.01038426628676288,0.047378978129515935,0.014787894735668352,0.05937994054887968,0.025512391052730524,0.015610378477594531,0.04895750119081548
2011-03-21,0.041475235321415026,0.023411474081854677,0.007516571667047166,0.033727404391125794,0.0322301716958942,0.026627500160058395,0.018194626397894608,0.034808194220807144,0.047396521828219865,0.02425194749124272,0.031764940838396934,0.027412121157426597,0.006545937303319388,0.04499433306826051,0.03309690083028526,0.050008812932772796,0.024989841791139326,0.014244599707269634,0.010149345315214596
2011-03-28,0.02930498872439626,0.028945372319046397,0.011440296390307737,0.02170325805531469,0.034365374445903034,0.023886086202494022,0.017321324398806872,0.030729544638727662,0.027418003077337036,0.027659451874972815,0.03328101289818242,0.02082800025936378,0.0296784206548366,0.04137651620637448,0.08488081751896634,0.0605608266270102,0.022343957935287272,0.01298499552458552,0.028053876130259274
2011-04-04,0.027036784554879685,0.03085541667729941,0.011332633371401364,0.018467103996407143,0.03500191076995314,0.019260623882660893,0.013732353092156728,0.03042335173006491,0.018968703310880214,0.02900324342487807,0.026338714000741083,0.017907492869942195,0.01800207963904996,0.04151304028702888,0.03602888987059178,0.020451732388962307,0.01989032445011281,0.025906796139923968,0.026404538006111377
2011-04-11,0.03382726010806835,0.025199094172552602,0.012060643511388384,0.0037820767393112573,0.043071421929588766,0.020328153312035226,0.006220899200498654,0.0319956382266834,0.0202964523747695,0.03432734411627069,0.02411488722062893,0.013321383134053292,0.03034734227898698,0.03845587611556344,0.04753669216226096,0.025762410571633403,0.016254965511599336,0.0806334321065748,0.018384072098958582
2011-04-18,0.03211212864774483,0.035454194093298724,0.022453788563754146,0.02260660775581422,0.03462262709702156,0.03443235810389464,0.02992663111820237,0.028668251682990902,0.010829858244033935,0.03250677019335886,0.018992223628576367,0.0271938261336155,0.028152080975524657,0.0358282965411294,0.04971300961229882,0.05466431901366759,0.018602010093711267,0.019801486142404685,0.03379200684433429
2011-04-25,0.02826513213885639,0.03833505756677932,0.022600367658169078,0.01618036244030744,0.031358644063260006,0.03338170855963918,0.026145538633402316,0.027682089082531176,0.0059035009093312074,0.02816096717996481,0.007733021680768589,0.023753631969425443,0.02484804641331976,0.029362243772967107,0.05020428778764792,0.04603267920191228,0.023638035402214944,0.0417680984963918,0.038810864297455144
2011-05-02,0.02510401616777908,0.034681192177019406,0.025430039978153504,0.012470211868397736,0.031900956873062554,0.03020483187281741,0.028299605463488805,0.026255019330859556,0.03234287501285407,0.029436948995638475,0.010997274229432481,0.02195382003488904,0.016615927152272624,0.026517034908835255,0.03114129416989475,0.04348932675982648,0.021769902948147478,0.028040157835332456,0.06261938515962776
2011-05-09,0.026276790141039223,0.03224441368566944,0.021388849494720353,0.02018608845798574,0.03565432420947409,0.03726732044698095,0.022698765726868558,0.027453592456865693,0.07917204373504019,0.020880989107996847,0.0069317945029039475,0.022240224475030487,0.01676138152267121,0.034968779629090015,0.022232964841426544,0.03720304037278998,0.02662637384683656,0.02509956332588061,0.05074894596066282
2011-05-16,0.04072896534907205,0.021383540925254373,0.01450161043293365,0.0174467125074313,0.031257474295813985,0.030139142965385144,0.016549579842004444,0.026830595783831408,0.04340688814476799,0.013688522269222883,0.04092816235816212,0.027208599547024745,0.015997302461914577,0.02972210489673388,0.03579677951049392,0.026455843047441814,0.027952841584134643,0.009848011995774383,0.04615485629906867
2011-05-23,0.037108826135280826,0.03094002945036416,0.014959923543433371,0.01884033425913867,0.02346441871395252,0.026538792931277654,0.02034687985933859,0.034957395725351746,0.036900351489419024,0.017991819952888188,0.05804627643392414,0.02446183700890262,0.019189847236266492,0.024567134949011145,0.03401270188710662,0.024086278744128366,0.03069372796275345,0.01757614052083802,0.041558709381988405
2011-05-30,0.034443353690096816,0.07054963048675951,0.028064150324540217,0.01773041569386075,0.0499252286631547,0.020705163477142394,0.01893920961175043,0.03349010732675918,0.052057751942337166,0.027063792679754114,0.05419088823240469,0.025236099772667067,0.028185604978835512,0.021847849555956193,0.025601818124580504,0.03003406386602798,0.03339015285351721,0.01850104449466502,0.026879658075880046
2011-06-06,0.010890533876744775,0.04040596228547216,0.024649173268202366,0.016791614814007847,0.051482140017194845,0.01471938782536251,0.016518995789354785,0.03390975295033834,0.045640264905428926,0.023410549674207855,0.0486452122779687,0.02204521813684861,0.023610185617290374,0.02364118155398098,0.02170859393453746,0.027259615269056087,0.02973879184901513,0.015589839269091306,0.005429046149111177
2011-06-13,0.008928969504043628,0.036083524121520605,0.023947813185215532,0.016412453433134317,0.04725035970319475,0.02964251139562526,0.02049767770600531,0.029124945071908007,0.03592217246350101,0.024840293359678512,0.06504085203033975,0.015113745664315805,0.02397990258160471,0.02344896507877559,0.023408276533138567,0.0371305787142137,0.027142073817514732,0.024063973400606932,0.012077138643135105
2011-06-20,0.01098661877261163,0.01952560321443588,0.021231355396898473,0.0435547688011843,0.03771273244184079,0.025962205817435396,0.0186100580606205,0.022556364322073485,0.024990525159579145,0.022170722131092033,0.058552057829780145,0.010413030009838068,0.03891270607077437,0.04753829874680172,0.02513520923084038,0.030619695333939646,0.022951300315531945,0.034423005786854435,0.019327476905809503
2011-06-27,0.016526043198050466,0.017197847077825318,0.014240421317274073,0.02819548272874239,0.0320795043940429,0.024671220970640305,0.020589982901392165,0.019515684776504408,0.0277310538316778,0.006635862624633099,0.0019328822494237112,0.010030894818398754,0.041317401395842245,0.03445539440446685,0.04342170237610676,0.024129154924322275,0.02889696979409894,0.030970439475808548,0.017041169439104914
2011-07-04,0.021602277774190267,0.043705017570205236,0.02393419902363754,0.0182416086058518,0.02129439869349573,0.039186616085173265,0.024156477615030036,0.011404639681931719,0.04885759539985742,0.023790434312983073,0.04571009847053806,0.024217726631887346,0.05017562228001466,0.03888799870096949,0.025276100707421537,0.05462902819821014,0.03625967590531429,0.024229513046743277,0.030013325816203494
2011-07-11,0.009766397926679616,0.054683099940407646,0.025015889156316248,0.0188793293276537,0.025539737300828536,0.035775506790130925,0.03161527462608508,0.01563952799074865,0.04513788013281299,0.03793814646010843,0.03889806668176688,0.022889483064803658,0.06434179844298533,0.05167588238202835,0.021983163136816593,0.05164971519852631,0.03438844274900308,0.02396108090424244,0.02474698930861391
2011-07-18,0.02875252411076051,0.03777359436370785,0.03927712511955396,0.017997298777224464,0.021856077145796682,0.0473589224001416,0.02871758744310149,0.008709657727118222,0.06361702314700958,0.09285915875514295,0.03638543459833127,0.022253307923244058,0.05988635424706587,0.04822465628057036,0.030038371406591803,0.06577864716830767,0.03146722363990757,0.024024366247806943,0.021523965359994686
2011-07-25,0.027289554860523195,0.04166670218582134,0.04167600360777382,0.011383973665540397,0.020846651678458013,0.04302122893718101,0.025480178687630032,0.010776495779411808,0.0613294222780974,0.05275570420561382,0.04663634692168035,0.019625611518954224,0.05436424902507106,0.04613862874283248,0.027259909905927984,0.05819346480139454,0.023233457301452355,0.01904752460018864,0.026141047560327313
2011-08-01,0.04075312166405356,0.04171800192521784,0.03741871109758876,0.02216881332163084,0.02071857966393459,0.0381806836351086,0.0220631774170403,0.014170608050839108,0.056286471267171054,0.050453152703342004,0.07053895972811795,0.019604424267131382,0.06311414815113048,0.03548853354993304,0.075777232898835,0.05412091564867478,0.020034981689812003,0.011001205317759706,0.03340055782083664
