,ABEV3.SA,BBAS3.SA,BBDC4.SA,CPLE6.SA,CSAN3.SA,CSNA3.SA,ELET3.SA,ENBR3.SA,GGBR4.SA,ITUB4.SA,JBSS3.SA,PETR4.SA,SANB11.SA,SULA11.SA,TIMS3.SA,USIM5.SA,VALE3.SA,VIVT3.SA,WEGE3.SA,Selic
2010-06-07,0.28964687770471986,0.006715324403222012,0.022080875508483484,0.11228365500934268,0.1190890999888529,0.010370878386074929,0.013344505568604404,0.008287851298828652,0.0002061758810529335,0.014623526562206446,0.04553247946997827,0.03602432938640055,0.008874940549656651,0.05662899491832722,0.0015616026362699265,0.005442628453394505,0.032340547132162056,0.0014603497951143907,0.03016570239680655,0.17350188216892753
2010-06-14,0.28964687770471986,0.006715324403222012,0.022080875508483484,0.11228365500934268,0.1190890999888529,0.010370878386074929,0.013344505568604404,0.008287851298828652,0.0002061758810529335,0.014623526562206446,0.04553247946997827,0.03602432938640055,0.008874940549656651,0.05662899491832722,0.0015616026362699265,0.005442628453394505,0.032340547132162056,0.0014603497951143907,0.03016570239680655,0.17350188216892753
2010-06-21,0.28964687770471986,0.006715324403222012,0.022080875508483484,0.11228365500934268,0.1190890999888529,0.010370878386074929,0.013344505568604404,0.008287851298828652,0.0002061758810529335,0.014623526562206446,0.04553247946997827,0.03602432938640055,0.008874940549656651,0.05662899491832722,0.0015616026362699265,0.005442628453394505,0.032340547132162056,0.0014603497951143907,0.03016570239680655,0.17350188216892753
2010-06-28,0.28964687770471986,0.006715324403222012,0.022080875508483484,0.11228365500934268,0.1190890999888529,0.010370878386074929,0.013344505568604404,0.008287851298828652,0.0002061758810529335,0.014623526562206446,0.04553247946997827,0.03602432938640055,0.008874940549656651,0.05662899491832722,0.0015616026362699265,0.005442628453394505,0.032340547132162056,0.0014603497951143907,0.03016570239680655,0.17350188216892753
2010-07-05,0.28964687770471986,0.006715324403222012,0.022080875508483484,0.11228365500934268,0.1190890999888529,0.010370878386074929,0.013344505568604404,0.008287851298828652,0.0002061758810529335,0.014623526562206446,0.04553247946997827,0.03602432938640055,0.008874940549656651,0.05662899491832722,0.0015616026362699265,0.005442628453394505,0.032340547132162056,0.0014603497951143907,0.03016570239680655,0.17350188216892753
2010-07-12,0.28964687770471986,0.006715324403222012,0.022080875508483484,0.11228365500934268,0.1190890999888529,0.010370878386074929,0.013344505568604404,0.008287851298828652,0.0002061758810529335,0.014623526562206446,0.04553247946997827,0.03602432938640055,0.008874940549656651,0.05662899491832722,0.0015616026362699265,0.005442628453394505,0.032340547132162056,0.0014603497951143907,0.03016570239680655,0.17350188216892753
2010-07-19,0.28964687770471986,0.006715324403222012,0.022080875508483484,0.11228365500934268,0.1190890999888529,0.010370878386074929,0.013344505568604404,0.008287851298828652,0.0002061758810529335,0.014623526562206446,0.04553247946997827,0.03602432938640055,0.008874940549656651,0.05662899491832722,0.0015616026362699265,0.005442628453394505,0.032340547132162056,0.0014603497951143907,0.03016570239680655,0.17350188216892753
2010-07-26,0.28964687770471986,0.006715324403222012,0.022080875508483484,0.11228365500934268,0.1190890999888529,0.010370878386074929,0.013344505568604404,0.008287851298828652,0.0002061758810529335,0.014623526562206446,0.04553247946997827,0.03602432938640055,0.008874940549656651,0.05662899491832722,0.0015616026362699265,0.005442628453394505,0.032340547132162056,0.0014603497951143907,0.03016570239680655,0.17350188216892753
2010-08-02,0.28964687770471986,0.006715324403222012,0.022080875508483484,0.11228365500934268,0.1190890999888529,0.010370878386074929,0.013344505568604404,0.008287851298828652,0.0002061758810529335,0.014623526562206446,0.04553247946997827,0.03602432938640055,0.008874940549656651,0.05662899491832722,0.0015616026362699265,0.005442628453394505,0.032340547132162056,0.0014603497951143907,0.03016570239680655,0.17350188216892753
2010-08-09,0.28964687770471986,0.006715324403222012,0.022080875508483484,0.11228365500934268,0.1190890999888529,0.010370878386074929,0.013344505568604404,0.008287851298828652,0.0002061758810529335,0.014623526562206446,0.04553247946997827,0.03602432938640055,0.008874940549656651,0.05662899491832722,0.0015616026362699265,0.005442628453394505,0.032340547132162056,0.0014603497951143907,0.03016570239680655,0.17350188216892753
2010-08-16,0.28964687770471986,0.006715324403222012,0.022080875508483484,0.11228365500934268,0.1190890999888529,0.010370878386074929,0.013344505568604404,0.008287851298828652,0.0002061758810529335,0.014623526562206446,0.04553247946997827,0.03602432938640055,0.008874940549656651,0.05662899491832722,0.0015616026362699265,0.005442628453394505,0.032340547132162056,0.0014603497951143907,0.03016570239680655,0.17350188216892753
2010-08-23,0.28964687770471986,0.006715324403222012,0.022080875508483484,0.11228365500934268,0.1190890999888529,0.010370878386074929,0.013344505568604404,0.008287851298828652,0.0002061758810529335,0.014623526562206446,0.04553247946997827,0.03602432938640055,0.008874940549656651,0.05662899491832722,0.0015616026362699265,0.005442628453394505,0.032340547132162056,0.0014603497951143907,0.03016570239680655,0.17350188216892753
2010-08-30,0.28964687770471986,0.006715324403222012,0.022080875508483484,0.11228365500934268,0.1190890999888529,0.010370878386074929,0.013344505568604404,0.008287851298828652,0.0002061758810529335,0.014623526562206446,0.04553247946997827,0.03602432938640055,0.008874940549656651,0.05662899491832722,0.0015616026362699265,0.005442628453394505,0.032340547132162056,0.0014603497951143907,0.03016570239680655,0.17350188216892753
2010-09-06,0.28964687770471986,0.006715324403222012,0.022080875508483484,0.11228365500934268,0.1190890999888529,0.010370878386074929,0.013344505568604404,0.008287851298828652,0.0002061758810529335,0.014623526562206446,0.04553247946997827,0.03602432938640055,0.008874940549656651,0.05662899491832722,0.0015616026362699265,0.005442628453394505,0.032340547132162056,0.0014603497951143907,0.03016570239680655,0.17350188216892753
2010-09-13,0.28964687770471986,0.006715324403222012,0.022080875508483484,0.11228365500934268,0.1190890999888529,0.010370878386074929,0.013344505568604404,0.008287851298828652,0.0002061758810529335,0.014623526562206446,0.04553247946997827,0.03602432938640055,0.008874940549656651,0.05662899491832722,0.0015616026362699265,0.005442628453394505,0.032340547132162056,0.0014603497951143907,0.03016570239680655,0.17350188216892753
2010-09-20,0.28964687770471986,0.006715324403222012,0.022080875508483484,0.11228365500934268,0.1190890999888529,0.010370878386074929,0.013344505568604404,0.008287851298828652,0.0002061758810529335,0.014623526562206446,0.04553247946997827,0.03602432938640055,0.008874940549656651,0.05662899491832722,0.0015616026362699265,0.005442628453394505,0.032340547132162056,0.0014603497951143907,0.03016570239680655,0.17350188216892753
2010-09-27,0.28964687770471986,0.006715324403222012,0.022080875508483484,0.11228365500934268,0.1190890999888529,0.010370878386074929,0.013344505568604404,0.008287851298828652,0.0002061758810529335,0.014623526562206446,0.04553247946997827,0.03602432938640055,0.008874940549656651,0.05662899491832722,0.0015616026362699265,0.005442628453394505,0.032340547132162056,0.0014603497951143907,0.03016570239680655,0.17350188216892753
2010-10-04,0.28964687770471986,0.006715324403222012,0.022080875508483484,0.11228365500934268,0.1190890999888529,0.010370878386074929,0.013344505568604404,0.008287851298828652,0.0002061758810529335,0.014623526562206446,0.04553247946997827,0.03602432938640055,0.008874940549656651,0.05662899491832722,0.0015616026362699265,0.005442628453394505,0.032340547132162056,0.0014603497951143907,0.03016570239680655,0.17350188216892753
2010-10-11,0.28964687770471986,0.006715324403222012,0.022080875508483484,0.11228365500934268,0.1190890999888529,0.010370878386074929,0.013344505568604404,0.008287851298828652,0.0002061758810529335,0.014623526562206446,0.04553247946997827,0.03602432938640055,0.008874940549656651,0.05662899491832722,0.0015616026362699265,0.005442628453394505,0.032340547132162056,0.0014603497951143907,0.03016570239680655,0.17350188216892753
2010-10-18,0.28964687770471986,0.006715324403222012,0.022080875508483484,0.11228365500934268,0.1190890999888529,0.010370878386074929,0.013344505568604404,0.008287851298828652,0.0002061758810529335,0.014623526562206446,0.04553247946997827,0.03602432938640055,0.008874940549656651,0.05662899491832722,0.0015616026362699265,0.005442628453394505,0.032340547132162056,0.0014603497951143907,0.03016570239680655,0.17350188216892753
2010-10-25,0.28964687770471986,0.006715324403222012,0.022080875508483484,0.11228365500934268,0.1190890999888529,0.010370878386074929,0.013344505568604404,0.008287851298828652,0.0002061758810529335,0.014623526562206446,0.04553247946997827,0.03602432938640055,0.008874940549656651,0.05662899491832722,0.0015616026362699265,0.005442628453394505,0.032340547132162056,0.0014603497951143907,0.03016570239680655,0.17350188216892753
2010-11-01,0.28964687770471986,0.006715324403222012,0.022080875508483484,0.11228365500934268,0.1190890999888529,0.010370878386074929,0.013344505568604404,0.008287851298828652,0.0002061758810529335,0.014623526562206446,0.04553247946997827,0.03602432938640055,0.008874940549656651,0.05662899491832722,0.0015616026362699265,0.005442628453394505,0.032340547132162056,0.0014603497951143907,0.03016570239680655,0.17350188216892753
2010-11-08,0.28964687770471986,0.006715324403222012,0.022080875508483484,0.11228365500934268,0.1190890999888529,0.010370878386074929,0.013344505568604404,0.008287851298828652,0.0002061758810529335,0.014623526562206446,0.04553247946997827,0.03602432938640055,0.008874940549656651,0.05662899491832722,0.0015616026362699265,0.005442628453394505,0.032340547132162056,0.0014603497951143907,0.03016570239680655,0.17350188216892753
2010-11-15,0.28964687770471986,0.006715324403222012,0.022080875508483484,0.11228365500934268,0.1190890999888529,0.010370878386074929,0.013344505568604404,0.008287851298828652,0.0002061758810529335,0.014623526562206446,0.04553247946997827,0.03602432938640055,0.008874940549656651,0.05662899491832722,0.0015616026362699265,0.005442628453394505,0.032340547132162056,0.0014603497951143907,0.03016570239680655,0.17350188216892753
2010-11-22,0.28964687770471986,0.006715324403222012,0.022080875508483484,0.11228365500934268,0.1190890999888529,0.010370878386074929,0.013344505568604404,0.008287851298828652,0.0002061758810529335,0.014623526562206446,0.04553247946997827,0.03602432938640055,0.008874940549656651,0.05662899491832722,0.0015616026362699265,0.005442628453394505,0.032340547132162056,0.0014603497951143907,0.03016570239680655,0.17350188216892753
2010-11-29,0.28964687770471986,0.006715324403222012,0.022080875508483484,0.11228365500934268,0.1190890999888529,0.010370878386074929,0.013344505568604404,0.008287851298828652,0.0002061758810529335,0.014623526562206446,0.04553247946997827,0.03602432938640055,0.008874940549656651,0.05662899491832722,0.0015616026362699265,0.005442628453394505,0.032340547132162056,0.0014603497951143907,0.03016570239680655,0.17350188216892753
2010-12-06,0.28964687770471986,0.006715324403222012,0.022080875508483484,0.11228365500934268,0.1190890999888529,0.010370878386074929,0.013344505568604404,0.008287851298828652,0.0002061758810529335,0.014623526562206446,0.04553247946997827,0.03602432938640055,0.008874940549656651,0.05662899491832722,0.0015616026362699265,0.005442628453394505,0.032340547132162056,0.0014603497951143907,0.03016570239680655,0.17350188216892753
2010-12-13,0.28964687770471986,0.006715324403222012,0.022080875508483484,0.11228365500934268,0.1190890999888529,0.010370878386074929,0.013344505568604404,0.008287851298828652,0.0002061758810529335,0.014623526562206446,0.04553247946997827,0.03602432938640055,0.008874940549656651,0.05662899491832722,0.0015616026362699265,0.005442628453394505,0.032340547132162056,0.0014603497951143907,0.03016570239680655,0.17350188216892753
2010-12-20,0.28964687770471986,0.006715324403222012,0.022080875508483484,0.11228365500934268,0.1190890999888529,0.010370878386074929,0.013344505568604404,0.008287851298828652,0.0002061758810529335,0.014623526562206446,0.04553247946997827,0.03602432938640055,0.008874940549656651,0.05662899491832722,0.0015616026362699265,0.005442628453394505,0.032340547132162056,0.0014603497951143907,0.03016570239680655,0.17350188216892753
2010-12-27,0.28964687770471986,0.006715324403222012,0.022080875508483484,0.11228365500934268,0.1190890999888529,0.010370878386074929,0.013344505568604404,0.008287851298828652,0.0002061758810529335,0.014623526562206446,0.04553247946997827,0.03602432938640055,0.008874940549656651,0.05662899491832722,0.0015616026362699265,0.005442628453394505,0.032340547132162056,0.0014603497951143907,0.03016570239680655,0.17350188216892753
2011-01-03,0.28964687770471986,0.006715324403222012,0.022080875508483484,0.11228365500934268,0.1190890999888529,0.010370878386074929,0.013344505568604404,0.008287851298828652,0.0002061758810529335,0.014623526562206446,0.04553247946997827,0.03602432938640055,0.008874940549656651,0.05662899491832722,0.0015616026362699265,0.005442628453394505,0.032340547132162056,0.0014603497951143907,0.03016570239680655,0.17350188216892753
2011-01-10,0.28964687770471986,0.006715324403222012,0.022080875508483484,0.11228365500934268,0.1190890999888529,0.010370878386074929,0.013344505568604404,0.008287851298828652,0.0002061758810529335,0.014623526562206446,0.04553247946997827,0.03602432938640055,0.008874940549656651,0.05662899491832722,0.0015616026362699265,0.005442628453394505,0.032340547132162056,0.0014603497951143907,0.03016570239680655,0.17350188216892753
2011-01-17,0.28964687770471986,0.006715324403222012,0.022080875508483484,0.11228365500934268,0.1190890999888529,0.010370878386074929,0.013344505568604404,0.008287851298828652,0.0002061758810529335,0.014623526562206446,0.04553247946997827,0.03602432938640055,0.008874940549656651,0.05662899491832722,0.0015616026362699265,0.005442628453394505,0.032340547132162056,0.0014603497951143907,0.03016570239680655,0.17350188216892753
2011-01-24,0.28964687770471986,0.006715324403222012,0.022080875508483484,0.11228365500934268,0.1190890999888529,0.010370878386074929,0.013344505568604404,0.008287851298828652,0.0002061758810529335,0.014623526562206446,0.04553247946997827,0.03602432938640055,0.008874940549656651,0.05662899491832722,0.0015616026362699265,0.005442628453394505,0.032340547132162056,0.0014603497951143907,0.03016570239680655,0.17350188216892753
2011-01-31,0.28964687770471986,0.006715324403222012,0.022080875508483484,0.11228365500934268,0.1190890999888529,0.010370878386074929,0.013344505568604404,0.008287851298828652,0.0002061758810529335,0.014623526562206446,0.04553247946997827,0.03602432938640055,0.008874940549656651,0.05662899491832722,0.0015616026362699265,0.005442628453394505,0.032340547132162056,0.0014603497951143907,0.03016570239680655,0.17350188216892753
2011-02-07,0.28964687770471986,0.006715324403222012,0.022080875508483484,0.11228365500934268,0.1190890999888529,0.010370878386074929,0.013344505568604404,0.008287851298828652,0.0002061758810529335,0.014623526562206446,0.04553247946997827,0.03602432938640055,0.008874940549656651,0.05662899491832722,0.0015616026362699265,0.005442628453394505,0.032340547132162056,0.0014603497951143907,0.03016570239680655,0.17350188216892753
2011-02-14,0.28964687770471986,0.006715324403222012,0.022080875508483484,0.11228365500934268,0.1190890999888529,0.010370878386074929,0.013344505568604404,0.008287851298828652,0.0002061758810529335,0.014623526562206446,0.04553247946997827,0.03602432938640055,0.008874940549656651,0.05662899491832722,0.0015616026362699265,0.005442628453394505,0.032340547132162056,0.0014603497951143907,0.03016570239680655,0.17350188216892753
2011-02-21,0.28964687770471986,0.006715324403222012,0.022080875508483484,0.11228365500934268,0.1190890999888529,0.010370878386074929,0.013344505568604404,0.008287851298828652,0.0002061758810529335,0.014623526562206446,0.04553247946997827,0.03602432938640055,0.008874940549656651,0.05662899491832722,0.0015616026362699265,0.005442628453394505,0.032340547132162056,0.0014603497951143907,0.03016570239680655,0.17350188216892753
2011-02-28,0.28964687770471986,0.006715324403222012,0.022080875508483484,0.11228365500934268,0.1190890999888529,0.010370878386074929,0.013344505568604404,0.008287851298828652,0.0002061758810529335,0.014623526562206446,0.04553247946997827,0.03602432938640055,0.008874940549656651,0.05662899491832722,0.0015616026362699265,0.005442628453394505,0.032340547132162056,0.0014603497951143907,0.03016570239680655,0.17350188216892753
2011-03-07,0.28964687770471986,0.006715324403222012,0.022080875508483484,0.11228365500934268,0.1190890999888529,0.010370878386074929,0.013344505568604404,0.008287851298828652,0.0002061758810529335,0.014623526562206446,0.04553247946997827,0.03602432938640055,0.008874940549656651,0.05662899491832722,0.0015616026362699265,0.005442628453394505,0.032340547132162056,0.0014603497951143907,0.03016570239680655,0.17350188216892753
2011-03-14,0.28964687770471986,0.006715324403222012,0.022080875508483484,0.11228365500934268,0.1190890999888529,0.010370878386074929,0.013344505568604404,0.008287851298828652,0.0002061758810529335,0.014623526562206446,0.04553247946997827,0.03602432938640055,0.008874940549656651,0.05662899491832722,0.0015616026362699265,0.005442628453394505,0.032340547132162056,0.0014603497951143907,0.03016570239680655,0.17350188216892753
2011-03-21,0.28964687770471986,0.006715324403222012,0.022080875508483484,0.11228365500934268,0.1190890999888529,0.010370878386074929,0.013344505568604404,0.008287851298828652,0.0002061758810529335,0.014623526562206446,0.04553247946997827,0.03602432938640055,0.008874940549656651,0.05662899491832722,0.0015616026362699265,0.005442628453394505,0.032340547132162056,0.0014603497951143907,0.03016570239680655,0.17350188216892753
2011-03-28,0.28964687770471986,0.006715324403222012,0.022080875508483484,0.11228365500934268,0.1190890999888529,0.010370878386074929,0.013344505568604404,0.008287851298828652,0.0002061758810529335,0.014623526562206446,0.04553247946997827,0.03602432938640055,0.008874940549656651,0.05662899491832722,0.0015616026362699265,0.005442628453394505,0.032340547132162056,0.0014603497951143907,0.03016570239680655,0.17350188216892753
2011-04-04,0.28964687770471986,0.006715324403222012,0.022080875508483484,0.11228365500934268,0.1190890999888529,0.010370878386074929,0.013344505568604404,0.008287851298828652,0.0002061758810529335,0.014623526562206446,0.04553247946997827,0.03602432938640055,0.008874940549656651,0.05662899491832722,0.0015616026362699265,0.005442628453394505,0.032340547132162056,0.0014603497951143907,0.03016570239680655,0.17350188216892753
2011-04-11,0.28964687770471986,0.006715324403222012,0.022080875508483484,0.11228365500934268,0.1190890999888529,0.010370878386074929,0.013344505568604404,0.008287851298828652,0.0002061758810529335,0.014623526562206446,0.04553247946997827,0.03602432938640055,0.008874940549656651,0.05662899491832722,0.0015616026362699265,0.005442628453394505,0.032340547132162056,0.0014603497951143907,0.03016570239680655,0.17350188216892753
2011-04-18,0.28964687770471986,0.006715324403222012,0.022080875508483484,0.11228365500934268,0.1190890999888529,0.010370878386074929,0.013344505568604404,0.008287851298828652,0.0002061758810529335,0.014623526562206446,0.04553247946997827,0.03602432938640055,0.008874940549656651,0.05662899491832722,0.0015616026362699265,0.005442628453394505,0.032340547132162056,0.0014603497951143907,0.03016570239680655,0.17350188216892753
2011-04-25,0.28964687770471986,0.006715324403222012,0.022080875508483484,0.11228365500934268,0.1190890999888529,0.010370878386074929,0.013344505568604404,0.008287851298828652,0.0002061758810529335,0.014623526562206446,0.04553247946997827,0.03602432938640055,0.008874940549656651,0.05662899491832722,0.0015616026362699265,0.005442628453394505,0.032340547132162056,0.0014603497951143907,0.03016570239680655,0.17350188216892753
2011-05-02,0.28964687770471986,0.006715324403222012,0.022080875508483484,0.11228365500934268,0.1190890999888529,0.010370878386074929,0.013344505568604404,0.008287851298828652,0.0002061758810529335,0.014623526562206446,0.04553247946997827,0.03602432938640055,0.008874940549656651,0.05662899491832722,0.0015616026362699265,0.005442628453394505,0.032340547132162056,0.0014603497951143907,0.03016570239680655,0.17350188216892753
2011-05-09,0.28964687770471986,0.006715324403222012,0.022080875508483484,0.11228365500934268,0.1190890999888529,0.010370878386074929,0.013344505568604404,0.008287851298828652,0.0002061758810529335,0.014623526562206446,0.04553247946997827,0.03602432938640055,0.008874940549656651,0.05662899491832722,0.0015616026362699265,0.005442628453394505,0.032340547132162056,0.0014603497951143907,0.03016570239680655,0.17350188216892753
2011-05-16,0.28964687770471986,0.006715324403222012,0.022080875508483484,0.11228365500934268,0.1190890999888529,0.010370878386074929,0.013344505568604404,0.008287851298828652,0.0002061758810529335,0.014623526562206446,0.04553247946997827,0.03602432938640055,0.008874940549656651,0.05662899491832722,0.0015616026362699265,0.005442628453394505,0.032340547132162056,0.0014603497951143907,0.03016570239680655,0.17350188216892753
2011-05-23,0.28964687770471986,0.006715324403222012,0.022080875508483484,0.11228365500934268,0.1190890999888529,0.010370878386074929,0.013344505568604404,0.008287851298828652,0.0002061758810529335,0.014623526562206446,0.04553247946997827,0.03602432938640055,0.008874940549656651,0.05662899491832722,0.0015616026362699265,0.005442628453394505,0.032340547132162056,0.0014603497951143907,0.03016570239680655,0.17350188216892753
2011-05-30,0.28964687770471986,0.006715324403222012,0.022080875508483484,0.11228365500934268,0.1190890999888529,0.010370878386074929,0.013344505568604404,0.008287851298828652,0.0002061758810529335,0.014623526562206446,0.04553247946997827,0.03602432938640055,0.008874940549656651,0.05662899491832722,0.0015616026362699265,0.005442628453394505,0.032340547132162056,0.0014603497951143907,0.03016570239680655,0.17350188216892753
2011-06-06,0.28964687770471986,0.006715324403222012,0.022080875508483484,0.11228365500934268,0.1190890999888529,0.010370878386074929,0.013344505568604404,0.008287851298828652,0.0002061758810529335,0.014623526562206446,0.04553247946997827,0.03602432938640055,0.008874940549656651,0.05662899491832722,0.0015616026362699265,0.005442628453394505,0.032340547132162056,0.0014603497951143907,0.03016570239680655,0.17350188216892753
2011-06-13,0.28964687770471986,0.006715324403222012,0.022080875508483484,0.11228365500934268,0.1190890999888529,0.010370878386074929,0.013344505568604404,0.008287851298828652,0.0002061758810529335,0.014623526562206446,0.04553247946997827,0.03602432938640055,0.008874940549656651,0.05662899491832722,0.0015616026362699265,0.005442628453394505,0.032340547132162056,0.0014603497951143907,0.03016570239680655,0.17350188216892753
2011-06-20,0.28964687770471986,0.006715324403222012,0.022080875508483484,0.11228365500934268,0.1190890999888529,0.010370878386074929,0.013344505568604404,0.008287851298828652,0.0002061758810529335,0.014623526562206446,0.04553247946997827,0.03602432938640055,0.008874940549656651,0.05662899491832722,0.0015616026362699265,0.005442628453394505,0.032340547132162056,0.0014603497951143907,0.03016570239680655,0.17350188216892753
2011-06-27,0.28964687770471986,0.006715324403222012,0.022080875508483484,0.11228365500934268,0.1190890999888529,0.010370878386074929,0.013344505568604404,0.008287851298828652,0.0002061758810529335,0.014623526562206446,0.04553247946997827,0.03602432938640055,0.008874940549656651,0.05662899491832722,0.0015616026362699265,0.005442628453394505,0.032340547132162056,0.0014603497951143907,0.03016570239680655,0.17350188216892753
2011-07-04,0.28964687770471986,0.006715324403222012,0.022080875508483484,0.11228365500934268,0.1190890999888529,0.010370878386074929,0.013344505568604404,0.008287851298828652,0.0002061758810529335,0.014623526562206446,0.04553247946997827,0.03602432938640055,0.008874940549656651,0.05662899491832722,0.0015616026362699265,0.005442628453394505,0.032340547132162056,0.0014603497951143907,0.03016570239680655,0.17350188216892753
2011-07-11,0.28964687770471986,0.006715324403222012,0.022080875508483484,0.11228365500934268,0.1190890999888529,0.010370878386074929,0.013344505568604404,0.008287851298828652,0.0002061758810529335,0.014623526562206446,0.04553247946997827,0.03602432938640055,0.008874940549656651,0.05662899491832722,0.0015616026362699265,0.005442628453394505,0.032340547132162056,0.0014603497951143907,0.03016570239680655,0.17350188216892753
2011-07-18,0.28964687770471986,0.006715324403222012,0.022080875508483484,0.11228365500934268,0.1190890999888529,0.010370878386074929,0.013344505568604404,0.008287851298828652,0.0002061758810529335,0.014623526562206446,0.04553247946997827,0.03602432938640055,0.008874940549656651,0.05662899491832722,0.0015616026362699265,0.005442628453394505,0.032340547132162056,0.0014603497951143907,0.03016570239680655,0.17350188216892753
2011-07-25,0.28964687770471986,0.006715324403222012,0.022080875508483484,0.11228365500934268,0.1190890999888529,0.010370878386074929,0.013344505568604404,0.008287851298828652,0.0002061758810529335,0.014623526562206446,0.04553247946997827,0.03602432938640055,0.008874940549656651,0.05662899491832722,0.0015616026362699265,0.005442628453394505,0.032340547132162056,0.0014603497951143907,0.03016570239680655,0.17350188216892753
2011-08-01,0.28964687770471986,0.006715324403222012,0.022080875508483484,0.11228365500934268,0.1190890999888529,0.010370878386074929,0.013344505568604404,0.008287851298828652,0.0002061758810529335,0.014623526562206446,0.04553247946997827,0.03602432938640055,0.008874940549656651,0.05662899491832722,0.0015616026362699265,0.005442628453394505,0.032340547132162056,0.0014603497951143907,0.03016570239680655,0.17350188216892753
