,Return
2013-09-30,2.7158129888770155
2013-10-07,2.4191291554713197
2013-10-14,2.8695760547260143
2013-10-21,3.2903979187934613
2013-10-28,3.509403625770658
2013-11-04,3.168335176144355
2013-11-11,1.933316627339087
2013-11-18,2.6821750836410407
2013-11-25,1.7406515262559448
2013-12-02,2.498035763631279
2013-12-09,0.8528801904071712
2013-12-16,-0.821125936963947
2013-12-23,-0.06301708917747251
2013-12-30,0.20455495789023387
2014-01-06,0.9248298040493677
2014-01-13,-1.2452772713355744
2014-01-20,-1.1701382646102236
2014-01-27,-2.408533657333874
2014-02-03,-3.9802441116644025
2014-02-10,-2.617135291816976
2014-02-17,-2.3471217253200463
2014-02-24,-3.1457952003602037
2014-03-03,-2.779164985627739
2014-03-10,-3.711075103144667
2014-03-17,-4.869613529613902
2014-03-24,-2.808957072093027
2014-03-31,-1.6496118456549076
2014-04-07,-2.0361274919547094
2014-04-14,-1.1212525874953125
2014-04-21,-0.18207972787930382
2014-04-28,-0.9817082694688234
2014-05-05,-1.047649122666102
2014-05-12,-0.6304621408626309
2014-05-19,-0.14062289420222673
2014-05-26,-0.40635158631090673
2014-06-02,-1.275637623017864
2014-06-09,-0.5943193433886056
2014-06-16,-0.9468462314044612
2014-06-23,-2.19638814714979
2014-06-30,-3.3955188708565704
2014-07-07,-2.130205470770869
2014-07-14,-3.585280068729985
2014-07-21,-4.08463287112679
2014-07-28,-3.3007370269098733
2014-08-04,-5.782920036888844
2014-08-11,-6.390541438430002
2014-08-18,-5.064468376238437
2014-08-25,-4.336232472847457
2014-09-01,-1.3800454039030852
2014-09-08,-1.9610788967706738
2014-09-15,-3.1417713741519013
2014-09-22,-1.96931644498577
2014-09-29,-2.5116348772147283
2014-10-06,-3.47278922491516
2014-10-13,-5.6140204182475975
2014-10-20,-4.825966448686286
2014-10-27,-5.924517656552768
2014-11-03,-4.969485520692853
2014-11-10,-5.7760838466564115
2014-11-17,-6.394835725746959
2014-11-24,-4.9991272188813936
2014-12-01,-5.268782600907959
2014-12-08,-6.553280877951971
2014-12-15,-8.277566070677164
2014-12-22,-7.140383278264524
