,Return
2013-06-03,-0.15990746098003472
2013-06-10,-0.18275764707435904
2013-06-17,-0.21839049776621294
2013-06-24,-0.2423324868115576
2013-07-01,-0.24498704619567077
2013-07-08,-0.2791629475679447
2013-07-15,-0.2572614190785839
2013-07-22,-0.21984277375493327
2013-07-29,-0.1926239796772471
2013-08-05,-0.18995178985517636
2013-08-12,-0.13927263403101847
2013-08-19,-0.10528107536506988
2013-08-26,-0.11082185247080716
2013-09-02,-0.13204562524843155
2013-09-09,-0.09740494681187328
2013-09-16,-0.07411928207230713
2013-09-23,-0.08183973015500726
2013-09-30,-0.06708564036803336
2013-10-07,-0.07627335803126963
2013-10-14,-0.06594753588677643
2013-10-21,-0.03495870273605787
2013-10-28,-0.039354748593133176
2013-11-04,-0.00381714256176912
2013-11-11,-0.024380547408368196
2013-11-18,-0.016155648579920755
2013-11-25,-0.03459707154846013
2013-12-02,-0.024170376561492686
2013-12-09,-0.042627940929694144
2013-12-16,-0.06636185730082472
2013-12-23,-0.03778069845208401
2013-12-30,-0.025423369032862166
2014-01-06,-0.04149394462805838
2014-01-13,-0.07095223757213188
2014-01-20,-0.07783328597159146
2014-01-27,-0.12041477502394062
2014-02-03,-0.10369896582630846
2014-02-10,-0.0832219976007582
2014-02-17,-0.08028207536031488
2014-02-24,-0.10228002470842051
2014-03-03,-0.12136622433679668
2014-03-10,-0.16172609937836646
2014-03-17,-0.18855749879003988
2014-03-24,-0.1370798192212091
2014-03-31,-0.10273315799931781
2014-04-07,-0.07389060647002313
2014-04-14,-0.06403574869451177
2014-04-21,-0.06889988159413846
2014-04-28,-0.07731519115437041
2014-05-05,-0.06781410076328731
2014-05-12,-0.08028515532519456
2014-05-19,-0.05680865145760095
2014-05-26,-0.09663266072930543
2014-06-02,-0.12236798598293105
2014-06-09,-0.08926661650627024
2014-06-16,-0.07791531334884667
2014-06-23,-0.0811797150080326
2014-06-30,-0.09778543605323108
2014-07-07,-0.05935377978149409
2014-07-14,-0.054413250528600604
2014-07-21,-0.014598771391962882
2014-07-28,-0.0010910990004263602
2014-08-04,-0.016796968374025917
2014-08-11,-0.022661209738113204
2014-08-18,-0.021695036152074472
2014-08-25,0.0019111003122472686
2014-09-01,0.01580380346326015
2014-09-08,0.0013591121112966273
2014-09-15,-0.032970295666580586
2014-09-22,-0.023668473322230828
2014-09-29,-0.052302523467874826
2014-10-06,-0.07920260398470479
2014-10-13,-0.09019149929533457
2014-10-20,-0.0779635788051824
2014-10-27,-0.09100564214814212
2014-11-03,-0.08585008556580927
2014-11-10,-0.10961029639158976
2014-11-17,-0.1433925104713565
2014-11-24,-0.08258916461175915
2014-12-01,-0.10326737505076758
2014-12-08,-0.15577969502285824
2014-12-15,-0.25442299945940483
2014-12-22,-0.17521959707001622
2014-12-29,-0.17792809333216117
2015-01-05,-0.2115520803720019
2015-01-12,-0.18362757988541126
2015-01-19,-0.18690814596307265
2015-01-26,-0.21748984976113184
2015-02-02,-0.27644845096592
2015-02-09,-0.2194202038436269
2015-02-16,-0.1662717948094874
2015-02-23,-0.1483861239402881
2015-03-02,-0.16087157169646377
2015-03-09,-0.19924278415855784
2015-03-16,-0.21516421194938323
2015-03-23,-0.14843778048856573
2015-03-30,-0.20862628087641905
2015-04-06,-0.1749741220593074
2015-04-13,-0.1598091188776843
2015-04-20,-0.17432953694262432
2015-04-27,-0.03648040467203181
2015-05-04,-0.04294637697039802
2015-05-11,-0.03311856625184358
2015-05-18,-0.05988489379270483
2015-05-25,-0.11579178211586388
2015-06-01,-0.1436988404324081
2015-06-08,-0.13933236453839654
2015-06-15,-0.13097689420213104
2015-06-22,-0.13282608416353794
2015-06-29,-0.14267226558542384
2015-07-06,-0.1943084202291581
2015-07-13,-0.2074590191166828
2015-07-20,-0.20485547456711728
2015-07-27,-0.2595713254177925
2015-08-03,-0.21136584896382182
2015-08-10,-0.23426108415336735
2015-08-17,-0.27302251986919224
2015-08-24,-0.3287587525704998
2015-08-31,-0.29823180669454247
2015-09-07,-0.2711023206584768
2015-09-14,-0.21722679378103377
2015-09-21,-0.1939465475468421
2015-09-28,-0.283877814806097
2015-10-05,-0.2686510763852552
2015-10-12,-0.17932811886110783
2015-10-19,-0.25855493660408246
2015-10-26,-0.248554266325237
2015-11-02,-0.3066810222893951
2015-11-09,-0.306639528708476
2015-11-16,-0.3250185402362982
2015-11-23,-0.3086103337951011
2015-11-30,-0.3710595133192513
2015-12-07,-0.42420887235658045
2015-12-14,-0.43126607633688546
2015-12-21,-0.4495339096214056
2015-12-28,-0.4387699124334897
2016-01-04,-0.45252223277845477
2016-01-11,-0.5867723083163721
2016-01-18,-0.664121830157796
2016-01-25,-0.6722298094344498
2016-02-01,-0.6170785805816014
2016-02-08,-0.5811821278627565
2016-02-15,-0.6065756825189328
2016-02-22,-0.5359259569881696
2016-02-29,-0.5503154010957133
2016-03-07,-0.28144500193219923
2016-03-14,-0.3057767436188826
2016-03-21,-0.261229597426084
2016-03-28,-0.29284097754013966
2016-04-04,-0.2781310344082429
2016-04-11,-0.27173255142322206
2016-04-18,-0.180661673418078
2016-04-25,-0.16508995966356624
2016-05-02,-0.1472854311488176
2016-05-09,-0.2339969319157979
2016-05-16,-0.276482372674308
2016-05-23,-0.3248086297418573
2016-05-30,-0.3416931875093524
2016-06-06,-0.2753884059631838
2016-06-13,-0.32212022165158416
2016-06-20,-0.31169314729767317
2016-06-27,-0.30859197663545934
2016-07-04,-0.24381026626707497
2016-07-11,-0.23665500563438568
2016-07-18,-0.1756498581324849
2016-07-25,-0.15277939903441637
2016-08-01,-0.11240720231087761
2016-08-08,-0.08930914513234162
2016-08-15,-0.10030713449738599
2016-08-22,-0.06717950121558407
2016-08-29,-0.10663148430965413
2016-09-05,-0.07306313050270499
2016-09-12,-0.1259397357043412
2016-09-19,-0.14925192308841656
2016-09-26,-0.10081150250806115
2016-10-03,-0.10332030415688566
2016-10-10,-0.06691105526324298
2016-10-17,-0.05464710815317361
2016-10-24,-0.005040283569286298
2016-10-31,0.026854981496271364
2016-11-07,-0.012502493008656718
2016-11-14,0.02256844387846818
2016-11-21,0.02710059768646384
2016-11-28,0.09394657889116459
2016-12-05,0.07438123962874296
2016-12-12,0.08723048714643185
2016-12-19,0.0430572140429358
2016-12-26,0.007415022700017357
2017-01-02,0.04271728405825772
2017-01-09,0.0706811055789322
2017-01-16,0.14686571735215465
2017-01-23,0.16829715854432453
2017-01-30,0.20351549010223297
2017-02-06,0.17422499966902924
2017-02-13,0.2099586557773426
2017-02-20,0.2360236371045884
2017-02-27,0.2081743060451436
2017-03-06,0.20815579757076227
2017-03-13,0.15890661413150492
2017-03-20,0.16395714928297117
2017-03-27,0.1321045908830776
2017-04-03,0.1352552824054208
2017-04-10,0.11314540495082541
2017-04-17,0.06910933612086802
2017-04-24,0.08761816660151416
2017-05-01,0.10152633502354169
2017-05-08,0.09128836253905533
2017-05-15,0.11424965997333701
2017-05-22,0.05682712642544677
2017-05-29,0.06590436153106952
2017-06-05,0.041608751790383036
2017-06-12,0.03639463500960395
2017-06-19,0.00599079610451865
2017-06-26,0.0200411268314688
2017-07-03,0.06794058224746584
2017-07-10,0.06643930355892752
2017-07-17,0.1092322741913873
2017-07-24,0.0874300375103301
2017-07-31,0.1199261435748466
2017-08-07,0.1520271001720614
2017-08-14,0.16408078886351213
2017-08-21,0.17966383330332686
2017-08-28,0.23340412588733245
2017-09-04,0.2611846051088072
2017-09-11,0.2580468789821892
2017-09-18,0.2844426352792693
2017-09-25,0.25582255678785065
2017-10-02,0.2404418699188963
2017-10-09,0.2679718532140692
2017-10-16,0.28576910015441104
2017-10-23,0.27293168931245676
2017-10-30,0.2507421269584585
2017-11-06,0.22560857664335307
2017-11-13,0.2134412772765128
2017-11-20,0.22452955195888097
2017-11-27,0.26097175624551977
2017-12-04,0.24177819752181462
2017-12-11,0.2543375691880007
2017-12-18,0.26603374172167044
2017-12-25,0.3115365146711608
2018-01-01,0.3317104757963628
2018-01-08,0.37761522743917925
2018-01-15,0.3989408240302414
2018-01-22,0.40524228990702627
2018-01-29,0.43517434244420844
2018-02-05,0.4198346442667924
2018-02-12,0.40757343975468785
2018-02-19,0.4583221019109568
2018-02-26,0.4881571571647108
2018-03-05,0.4522325195148482
2018-03-12,0.44278306351100294
2018-03-19,0.43853449840580067
2018-03-26,0.4237450535485301
2018-04-02,0.435503258113337
2018-04-09,0.43128208149058783
2018-04-16,0.44353973600854135
2018-04-23,0.47367748620108574
2018-04-30,0.4812189044864463
2018-05-07,0.4549688681580937
2018-05-14,0.49191978734775066
2018-05-21,0.4808275435199055
2018-05-28,0.44198459376492255
2018-06-04,0.4324110540258948
2018-06-11,0.38706355717928353
2018-06-18,0.34498223026429525
2018-06-25,0.34673726786885356
2018-07-02,0.3698945516614678
2018-07-09,0.3952291443615586
2018-07-16,0.41308059122313345
2018-07-23,0.42692286707546895
2018-07-30,0.46681393593741577
2018-08-06,0.46635248904189314
2018-08-13,0.41839009007270034
2018-08-20,0.4186947289408566
2018-08-27,0.4336700552362185
2018-09-03,0.4443832361695036
2018-09-10,0.43891809648559726
2018-09-17,0.43499450679147067
2018-09-24,0.5028813046300057
2018-10-01,0.4946895978487823
2018-10-08,0.5069008502816529
2018-10-15,0.5073448552481087
2018-10-22,0.5231172929268786
2018-10-29,0.5244325781361961
2018-11-05,0.5555447012942432
2018-11-12,0.5367474781043432
2018-11-19,0.5676453529933377
2018-11-26,0.5083658143680274
2018-12-03,0.5553296836017674
2018-12-10,0.5396777755889758
2018-12-17,0.5407342908314433
2018-12-24,0.5220339328615782
2018-12-31,0.5361858515696587
2019-01-07,0.5811794557723942
2019-01-14,0.5948783723597773
2019-01-21,0.6217321549815101
2019-01-28,0.6416078366938642
2019-02-04,0.593041083435107
2019-02-11,0.5530458382530112
2019-02-18,0.58618219546255
2019-02-25,0.5956037799944409
2019-03-04,0.5810936508178621
2019-03-11,0.5965558398808634
2019-03-18,0.6443711864684879
2019-03-25,0.6007703396065311
2019-04-01,0.6268017887460515
2019-04-08,0.646585127086309
2019-04-15,0.622751817946474
2019-04-22,0.6331101131022442
2019-04-29,0.6332100524220883
2019-05-06,0.637434315660681
2019-05-13,0.6211846105730382
2019-05-20,0.60475288829309
2019-05-27,0.6346289784971695
2019-06-03,0.6586315393198982
2019-06-10,0.6590994086718625
2019-06-17,0.6683622628780427
2019-06-24,0.6995994648135169
2019-07-01,0.6943207796411268
2019-07-08,0.7137753629600342
2019-07-15,0.7147635510383676
2019-07-22,0.7200084624989492
2019-07-29,0.7031292301758852
2019-08-05,0.6777851358190661
2019-08-12,0.6709510906120754
2019-08-19,0.6303690396561937
2019-08-26,0.6105951504678504
2019-09-02,0.6541252263651356
2019-09-09,0.669230686188282
2019-09-16,0.6983197513424209
2019-09-23,0.6878098147971281
2019-09-30,0.6834433206935376
2019-10-07,0.6566004688827429
2019-10-14,0.6690213785778992
2019-10-21,0.6536323397865403
2019-10-28,0.6815279352280901
2019-11-04,0.68166484346514
2019-11-11,0.692036691300591
2019-11-18,0.66633706363361
2019-11-25,0.6970771479522722
2019-12-02,0.7073492461369693
2019-12-09,0.7330234990592317
2019-12-16,0.7556173327219529
2019-12-23,0.7726452754253611
2019-12-30,0.7783044548206532
