,Return
2013-10-21,20.813509050741807
2013-10-28,21.54109701891829
2013-11-04,21.806706968555588
2013-11-11,19.92467290886521
2013-11-18,20.103891379782286
2013-11-25,19.248536251178404
2013-12-02,19.890134516997918
2013-12-09,19.54908957255949
2013-12-16,17.93468489350526
2013-12-23,17.977214213149168
2013-12-30,18.4838062020464
2014-01-06,20.064069750958524
2014-01-13,18.974867479726605
2014-01-20,19.008605411240715
2014-01-27,18.272960582552788
2014-02-03,16.66660426212024
2014-02-10,17.287441905106444
2014-02-17,18.005621092116954
2014-02-24,15.88684696855225
2014-03-03,16.495341389143068
2014-03-10,15.924403307608028
2014-03-17,14.872993496781623
2014-03-24,18.195547584463473
2014-03-31,19.22966368074968
2014-04-07,18.978802193330328
2014-04-14,19.292411137174916
2014-04-21,20.408668151696364
2014-04-28,19.52944047871952
2014-05-05,20.085539859863463
2014-05-12,20.481743604722173
2014-05-19,20.869253743148292
2014-05-26,20.150613850727105
2014-06-02,19.784284763339926
2014-06-09,20.39076250681587
2014-06-16,20.85796234818962
2014-06-23,19.442082966927384
2014-06-30,19.14981615563679
2014-07-07,19.941148850560605
2014-07-14,19.319327482655638
2014-07-21,18.81661474277533
2014-07-28,20.389302370586368
2014-08-04,18.701442463983497
2014-08-11,17.694259147631346
2014-08-18,18.62364396937369
2014-08-25,20.060646904555306
2014-09-01,24.04145518569848
2014-09-08,23.90125448113883
2014-09-15,22.84644503381422
2014-09-22,23.639479435865073
2014-09-29,23.088743577952304
2014-10-06,22.433673192930133
2014-10-13,20.909894871350854
2014-10-20,21.593239072045527
2014-10-27,20.868200917903373
2014-11-03,21.959946895207228
2014-11-10,21.117978166242377
2014-11-17,20.81344898890531
2014-11-24,22.319666183105916
2014-12-01,22.214968189921336
2014-12-08,20.855102638406894
2014-12-15,18.62047419230024
2014-12-22,19.51519386547749
2014-12-29,19.999211873635524
2015-01-05,19.09171209219441
2015-01-12,18.979847598891364
2015-01-19,20.136690437976128
2015-01-26,20.83889366760259
2015-02-02,19.578220558066214
2015-02-09,20.41047636928807
2015-02-16,21.49555993591194
2015-02-23,21.912127777467667
2015-03-02,22.444748948812453
2015-03-09,21.576921558221898
2015-03-16,21.938527005632693
2015-03-23,22.511969144458323
2015-03-30,21.367902866995987
2015-04-06,22.83241880208485
2015-04-13,22.70879751040778
2015-04-20,22.399136006551576
2015-04-27,23.978619638250898
2015-05-04,24.046232878491228
2015-05-11,23.486744583613778
2015-05-18,23.705067069864693
2015-05-25,21.511520705942516
2015-06-01,20.859559117368814
2015-06-08,20.62605210082212
2015-06-15,20.258777200618134
2015-06-22,20.996595037810255
2015-06-29,21.831183401942376
2015-07-06,21.79870378409496
2015-07-13,21.08718836912237
2015-07-20,21.077290318806963
2015-07-27,18.989454186701316
2015-08-03,22.40827675072238
2015-08-10,21.32832575507234
2015-08-17,20.565619696973272
2015-08-24,19.28018289033415
2015-08-31,20.485200754068217
2015-09-07,20.268763659317663
2015-09-14,21.017850953217987
2015-09-21,21.50513579745062
2015-09-28,19.3770138167463
2015-10-05,19.974862589325554
2015-10-12,21.3742658215811
2015-10-19,20.19821090581515
2015-10-26,20.808496070802665
2015-11-02,20.73518112885598
2015-11-09,21.26237428925461
2015-11-16,21.51082625120181
2015-11-23,22.137942384043367
2015-11-30,21.360922744858904
2015-12-07,20.895474306716032
2015-12-14,20.870708612589887
2015-12-21,19.648593718858624
2015-12-28,19.988157315335577
2016-01-04,20.14416691954539
2016-01-11,16.919210826620024
2016-01-18,16.342287598791827
2016-01-25,16.275709878026785
2016-02-01,17.92893738769226
2016-02-08,17.335847229966618
2016-02-15,17.234658203803786
2016-02-22,18.2251946416388
2016-02-29,17.604651778644133
2016-03-07,21.03514688497209
2016-03-14,21.64204809843463
2016-03-21,22.35036452211405
2016-03-28,21.99235046683372
2016-04-04,21.76475171474882
2016-04-11,21.660068714233923
2016-04-18,22.21265915516252
2016-04-25,21.7716124031958
2016-05-02,22.233668062228524
2016-05-09,21.578333975132935
2016-05-16,21.255108642492313
2016-05-23,20.784952078709246
2016-05-30,20.28318466767071
2016-06-06,20.945477752438407
2016-06-13,20.41740773082109
2016-06-20,19.656568782723806
2016-06-27,23.87716780723491
2016-07-04,25.086355795262214
2016-07-11,25.95154173274279
2016-07-18,27.640234295548073
2016-07-25,28.22783126459707
2016-08-01,29.11661370553491
2016-08-08,30.38669644724235
2016-08-15,30.482523207797374
2016-08-22,30.5204398894079
2016-08-29,30.66177955901438
2016-09-05,32.49999321161471
2016-09-12,31.69861530868922
2016-09-19,30.48404947324677
2016-09-26,30.596620570071313
2016-10-03,30.38465366181197
2016-10-10,31.119289470132028
2016-10-17,32.356179043029144
2016-10-24,33.40244775011244
2016-10-31,33.98223214781463
2016-11-07,32.83092723706802
2016-11-14,31.547500450183488
2016-11-21,32.483947428121624
2016-11-28,33.67228187442705
2016-12-05,32.79960856206004
2016-12-12,32.59560048517172
2016-12-19,32.25637001132605
2016-12-26,31.68050196785632
2017-01-02,32.68822010260587
2017-01-09,33.23120961975125
2017-01-16,34.20794185577548
2017-01-23,33.69068796823204
2017-01-30,34.21926571525978
2017-02-06,34.44792296582602
2017-02-13,34.84153668739348
2017-02-20,35.461184000642845
2017-02-27,34.55047074321001
2017-03-06,34.67300199211754
2017-03-13,33.512327458994285
2017-03-20,32.27862362570639
2017-03-27,32.04755173927413
2017-04-03,29.719926518061637
2017-04-10,28.28817866587983
2017-04-17,27.09981683295699
2017-04-24,27.826144863628766
2017-05-01,30.32783592830902
2017-05-08,29.273545186516017
2017-05-15,31.34187636405251
2017-05-22,26.5968205668422
2017-05-29,27.40890257949183
2017-06-05,26.822375478183275
2017-06-12,26.216898017927765
2017-06-19,25.90395147071705
2017-06-26,25.526912739387303
2017-07-03,26.07568211365157
2017-07-10,27.51608328754155
2017-07-17,27.573367094992346
2017-07-24,27.360300642149134
2017-07-31,27.335812840674425
2017-08-07,27.642866225786833
2017-08-14,27.608695331023906
2017-08-21,27.7289511075665
2017-08-28,30.54748416242785
2017-09-04,30.012561584787367
2017-09-11,30.789906837319062
2017-09-18,31.88726566135047
2017-09-25,31.699432216937574
2017-10-02,30.737969453343904
2017-10-09,31.39271203753747
2017-10-16,31.543696192890703
2017-10-23,31.593451481906854
2017-10-30,32.01995697392779
2017-11-06,30.124902150675467
2017-11-13,29.986502338851462
2017-11-20,30.258885591258284
2017-11-27,30.50843692386441
2017-12-04,29.728026993767987
2017-12-11,29.849212739801146
2017-12-18,29.49265109280858
2017-12-25,30.691561569242833
2018-01-01,31.27467042816255
2018-01-08,31.212789019433746
2018-01-15,30.74658291221152
2018-01-22,31.548926311114176
2018-01-29,34.13719687771983
2018-02-05,33.89677838385605
2018-02-12,33.9781256878627
2018-02-19,34.99504879473089
2018-02-26,37.262822163303994
2018-03-05,37.24065436542999
2018-03-12,37.27722659365866
2018-03-19,36.33902506755607
2018-03-26,35.34312853849717
2018-04-02,35.451910770490436
2018-04-09,34.96184364777247
2018-04-16,34.250327508342785
2018-04-23,33.82944492565662
2018-04-30,34.65227461503756
2018-05-07,33.89926995767043
2018-05-14,33.72879105335932
2018-05-21,32.287944844674726
2018-05-28,29.934834357299646
2018-06-04,29.66364790505315
2018-06-11,26.009505251247237
2018-06-18,25.33773141138383
2018-06-25,25.488442033057552
2018-07-02,25.200711287736453
2018-07-09,28.000190013254944
2018-07-16,28.392034134858342
2018-07-23,30.341333744294328
2018-07-30,30.10116585870671
2018-08-06,30.696927702863665
2018-08-13,28.759371035201266
2018-08-20,29.361523420727348
2018-08-27,28.656644184368435
2018-09-03,29.295873246608068
2018-09-10,29.605755887209465
2018-09-17,28.86601215690439
2018-09-24,29.96331704248467
2018-10-01,29.87135380725201
2018-10-08,31.510995399300207
2018-10-15,31.89285699235044
2018-10-22,32.87157875963115
2018-10-29,33.43932947811698
2018-11-05,34.509416024913534
2018-11-12,34.35638548203337
2018-11-19,35.225280409161705
2018-11-26,34.73913211599741
2018-12-03,35.690566359936135
2018-12-10,36.35784529495828
2018-12-17,35.743856010504736
2018-12-24,34.30131240435085
2018-12-31,35.47761375966214
2019-01-07,38.10486051134498
2019-01-14,39.061967818390514
2019-01-21,40.03069793779906
2019-01-28,41.06843548715834
2019-02-04,42.712751073144545
2019-02-11,41.712117256338615
2019-02-18,42.35010128881918
2019-02-25,42.441004090312184
2019-03-04,41.417793155588456
2019-03-11,41.04825661199907
2019-03-18,42.358882725646545
2019-03-25,40.87797481612176
2019-04-01,41.8396377011492
2019-04-08,42.160324524187935
2019-04-15,40.72515220441464
2019-04-22,41.20467883581904
2019-04-29,41.80936502933363
2019-05-06,41.50821009380803
2019-05-13,42.00450177592536
2019-05-20,41.38878639143956
2019-05-27,42.65868201642305
2019-06-03,43.75377383697012
2019-06-10,44.042775895694
2019-06-17,43.761037938255015
2019-06-24,44.08943210071699
2019-07-01,44.62867755814234
2019-07-08,46.03166855801383
2019-07-15,47.0815280515134
2019-07-22,47.3016488593071
2019-07-29,46.53774721395325
2019-08-05,48.42947777637875
2019-08-12,50.01210752362475
2019-08-19,47.90159278144269
2019-08-26,48.99730367678218
2019-09-02,50.01603674210353
2019-09-09,49.68435293661888
2019-09-16,49.09705662892903
2019-09-23,48.2871867017082
2019-09-30,48.26660317714481
2019-10-07,47.63260238475969
2019-10-14,46.44706861709104
2019-10-21,48.11901167777496
2019-10-28,47.98033536176113
2019-11-04,48.80779862582012
2019-11-11,48.60106703386096
2019-11-18,47.98666454367002
2019-11-25,48.325705808598954
2019-12-02,48.71986786977898
2019-12-09,49.82682572938507
2019-12-16,50.11986989829106
2019-12-23,54.4684924218173
2019-12-30,56.13426451181794
